,gpt-3.5_centristisch,gpt-3.5_centrist_voor_lprob,gpt-3.5_centrist_tegen_lprob,gpt-3.5_rechts,gpt-3.5_right_voor_lprob,gpt-3.5_right_tegen_lprob,gpt-3.5_rightcons_vote,gpt-3.5_rightcons_voor_l_prob,gpt-3.5_rightcons_tegen_lprob
1600,tegen,-4.416183,-12.948854,tegen,-2.3551838,-13.166171,tegen,-2.5731227,-12.51365
1601,tegen,-5.788315,-15.08515,tegen,-3.4614642,-13.489088,tegen,-4.1434197,-14.564898
1602,tegen,-4.8359394,-14.297417,tegen,-4.5278974,-14.376149,tegen,-4.204798,-13.820803
1603,tegen,-1.7686348,-11.983366,tegen,-3.154201,-12.671415,tegen,-5.2854133,-15.472258
1604,tegen,-2.3564556,-14.530517,tegen,-1.3006121,-14.595473,tegen,-4.8230324,-15.159071
1605,voor,-0.2316088,-11.531024,voor,-0.6596886,-10.536797,tegen,-2.2524126,-12.887344
1606,tegen,-3.0910048,-13.7383,tegen,-1.6402019,-12.058413,tegen,-3.7908158,-14.596091
1607,voor,-0.14515875,-10.711182,voor,-0.67697006,-11.51024,tegen,-0.8099986,-10.555583
1608,tegen,-0.95163727,-13.126633,tegen,-1.1452701,-12.7316885,tegen,-1.2756091,-14.32105
1609,tegen,-1.4508101,-13.29951,tegen,-1.0466653,-12.355864,tegen,-4.5252156,-13.24107
1610,voor,-0.6090776,-13.667341,tegen,-1.970541,-13.352671,tegen,-4.411616,-16.272272
1611,tegen,-2.872046,-14.695678,tegen,-5.9854755,-14.836218,tegen,-7.2604947,-16.96912
1612,voor,-0.11277726,-14.125849,voor,-0.5325068,-15.391464,tegen,-5.0815835,-15.370789
1613,voor,-0.013140465,-13.782439,tegen,-2.1292386,-13.350688,tegen,-5.251464,-15.159335
1614,voor,-0.36941704,-10.908491,voor,-0.48895586,-10.689639,tegen,-3.200237,-12.056328
1615,tegen,-1.3966084,-12.393749,tegen,-2.9677029,-14.102667,tegen,-4.7635326,-16.891907
1616,tegen,-1.1068747,-12.809084,tegen,-0.77985984,-12.852074,tegen,-2.365627,-14.24844
1617,voor,-0.5695249,-13.021013,voor,-0.23777138,-11.417003,tegen,-3.679365,-14.711239
1618,voor,-0.10938865,-11.901867,tegen,-0.75886697,-14.899649,tegen,-2.5950458,-14.508559
1619,tegen,-2.993871,-14.730226,tegen,-1.3826756,-13.30779,tegen,-2.5323112,-12.537524
1620,tegen,-2.1900845,-14.277195,tegen,-1.4225091,-12.995601,tegen,-4.3029265,-16.10165
1621,voor,-0.07754619,-14.38774,tegen,-2.8109972,-14.541712,tegen,-4.7769194,-15.067538
1622,tegen,-3.0110717,-12.967467,tegen,-3.0231268,-13.8401375,tegen,-6.660218,-15.757972
1623,voor,-0.28217268,-12.236006,voor,-0.40074265,-12.079473,tegen,-3.6391551,-13.928439
1624,voor,-0.15777345,-15.72004,tegen,-1.9073287,-15.281127,tegen,-5.0636816,-15.310245
1625,tegen,-2.6582904,-12.687475,tegen,-1.0025706,-16.091175,tegen,-6.291766,-16.499273
1626,tegen,-4.628176,-13.035207,tegen,-2.2208807,-12.769918,tegen,-1.1794112,-13.929546
1627,tegen,-0.7303213,-13.025773,tegen,-1.4518745,-13.188611,tegen,-7.287035,-15.186911
1628,tegen,-2.8858745,-12.587283,tegen,-4.373019,-12.982865,tegen,-3.082056,-11.478867
1629,voor,-0.0089315055,-13.54252,tegen,-5.0231414,-16.25154,tegen,-7.812833,-16.564562
1630,tegen,-4.169757,-13.54095,tegen,-1.9860685,-12.943338,tegen,-1.2215658,-12.646859
1631,tegen,-0.7696197,-15.790828,tegen,-1.310587,-15.216215,tegen,-1.9251411,-14.887237
1632,tegen,-1.2827153,-12.956837,tegen,-1.9457043,-13.462834,tegen,-3.3295927,-13.62078
1633,tegen,-4.3923316,-14.631992,tegen,-2.610375,-13.122735,tegen,-3.8432252,-14.414537
1634,tegen,-1.1346114,-15.337608,tegen,-2.3818533,-15.678501,tegen,-2.0610118,-14.657232
1635,tegen,-0.71557325,-12.264577,tegen,-0.7551877,-15.318348,tegen,-6.0038376,-15.564693
1636,tegen,-4.9300504,-15.973822,tegen,-1.6030711,-13.201187,tegen,-4.014628,-15.130178
1637,voor,-0.5785982,-12.544268,tegen,-1.2766589,-15.089302,tegen,-3.7677038,-14.484352
1638,tegen,-3.0927594,-13.598807,tegen,-1.7950776,-13.123387,tegen,-3.0121546,-14.860618
1639,tegen,-2.1185274,-13.035211,tegen,-3.6169152,-13.585842,tegen,-6.025968,-15.482236
1640,voor,-0.25338882,-11.987123,tegen,-1.4118072,-14.991996,tegen,-1.8558282,-14.957103
1641,tegen,-6.976142,-13.221049,tegen,-4.753825,-13.176822,tegen,-5.298251,-14.305629
1642,voor,-0.5981689,-11.740665,tegen,-1.4999877,-11.215369,tegen,-3.2768805,-14.25313
1643,voor,-0.61303335,-11.968737,tegen,-4.0336046,-15.710769,tegen,-3.0432756,-15.556988
1644,Als politiek centrist stem ik voor deze motie.,-2.1071265,-8.889713,tegen,-3.1098795,-11.667813,Ik ben tegen deze motie.,-1.0732015,-2.4878516
1645,voor,-0.044815894,-16.368078,tegen,-3.6291788,-14.939642,tegen,-4.5505996,-15.22253
1646,voor,-0.18230954,-13.427699,voor,-0.04645117,-12.334543,tegen,-1.208122,-12.914095
1647,tegen,-4.7106943,-13.842605,tegen,-2.4598532,-10.352927,tegen,-4.4201236,-14.312023
1648,voor,-0.010934627,-13.455606,tegen,-1.1518924,-12.872233,tegen,-5.7385936,-14.5716715
1649,voor,-0.08380217,-13.2548685,voor,-0.1000066,-17.50152,voor,-0.21368577,-15.936991
1650,tegen,-2.3620527,-13.362457,voor,-0.6031562,-12.790578,voor,-0.37866464,-15.4618845
1651,tegen,-1.869574,-13.970072,tegen,-3.1740847,-13.890119,tegen,-2.5373106,-14.663903
1652,voor,-0.66599464,-15.858957,voor,-0.66768783,-12.806453,tegen,-3.7616518,-15.321251
1653,tegen,-1.9489022,-12.9404125,tegen,-3.6693938,-16.504425,tegen,-5.583684,-15.81187
1654,tegen,-6.0466843,-14.477118,tegen,-3.0531993,-13.829262,tegen,-3.411033,-15.594243
1655,tegen,-1.0575706,-13.136552,tegen,-1.1023331,-12.324469,tegen,-3.2247276,-14.613575
1656,tegen,-2.2197466,-13.670579,voor,-0.15967372,-12.389851,tegen,-2.290225,-14.796758
1657,tegen,-1.0436215,-12.076135,voor,-0.24982524,-11.798707,tegen,-1.4064672,-12.18782
1658,voor,-0.03634331,-14.856004,tegen,-0.93780875,-12.693586,tegen,-2.8803215,-15.41543
1659,tegen,-0.85622036,-12.912859,tegen,-1.2454095,-15.294726,tegen,-2.9485018,-14.787941
1660,tegen,-1.8063831,-14.680216,tegen,-0.8870661,-15.417643,tegen,-2.2728374,-15.280223
1661,tegen,-2.705441,-13.888557,tegen,-2.0034566,-13.903574,tegen,-1.9914291,-12.565955
1662,tegen,-4.92079,-14.374314,tegen,-2.2655823,-15.123088,tegen,-4.9708023,-14.935602
1663,tegen,-0.7641626,-15.704495,tegen,-4.2928314,-16.075798,tegen,-5.7496243,-15.915758
1664,tegen,-1.7140964,-12.485935,voor,-0.54882216,-12.371889,tegen,-2.5754695,-12.3216715
1665,voor,-0.5962946,-11.129194,tegen,-0.8311681,-10.792783,tegen,-5.565091,-14.181867
1666,tegen,-3.489596,-15.673085,tegen,-4.3163896,-14.088375,tegen,-4.5647106,-14.680855
1667,tegen,-1.9414959,-11.935959,tegen,-3.8672686,-14.824399,tegen,-4.588966,-14.58782
1668,voor,-0.027041188,-12.689218,voor,-0.13376194,-10.432936,voor,-0.4733132,-10.168448
1669,tegen,-7.9960327,-14.2650795,tegen,-4.226891,-14.831302,tegen,-1.4564116,-14.436333
1670,voor,-0.16274714,-13.752513,tegen,-1.5406597,-14.919074,tegen,-3.7990453,-14.957586
1671,tegen,-4.2600837,-13.660021,tegen,-1.088265,-14.014643,tegen,-1.8339474,-13.595895
1672,tegen,-1.2152395,-12.713487,tegen,-5.492882,-16.473597,tegen,-4.6647515,-15.440234
1673,tegen,-1.0937583,-12.720771,tegen,-2.5527668,-12.442675,tegen,-6.155509,-15.535945
1674,tegen,-0.9174172,-12.622984,tegen,-3.5298812,-16.09788,tegen,-5.1136184,-15.439373
1675,tegen,-2.2246141,-15.6103525,tegen,-1.5214216,-15.238119,tegen,-3.7287235,-15.745867
1676,tegen,-4.532182,-14.494271,tegen,-2.8490858,-15.110597,tegen,-5.0168176,-15.389362
1677,voor,-0.0004216171,-14.415836,tegen,-1.410752,-12.4671755,tegen,-3.0411806,-13.5729
1678,tegen,-1.2789598,-13.076692,tegen,-1.2421031,-15.04229,tegen,-2.2208388,-14.743988
1679,voor,-0.007949653,-13.463259,tegen,-1.5444602,-13.423798,tegen,-3.5741043,-15.470783
1680,voor,-0.21085219,-13.186904,tegen,-2.1261828,-12.51786,tegen,-5.1757584,-15.454857
1681,voor,-0.35547364,-13.326781,tegen,-0.8458512,-15.370433,tegen,-1.545755,-14.037174
1682,voor,-0.56530285,-15.960185,tegen,-2.588048,-13.365687,tegen,-3.4541225,-13.041307
1683,tegen,-2.6753771,-13.581644,tegen,-2.1744118,-13.05315,tegen,-2.6989067,-14.636899
1684,tegen,-2.2841806,-14.389293,tegen,-0.7877721,-14.677186,tegen,-2.8621063,-14.078848
1685,voor,-0.085161604,-13.0318775,tegen,-2.125641,-13.891184,tegen,-3.5238423,-14.705987
1686,voor,-0.0057492526,-14.914763,voor,-0.47248524,-13.620351,tegen,-3.3262384,-16.329037
1687,tegen,-4.755914,-12.951078,tegen,-3.0007942,-13.784694,tegen,-3.5415869,-15.394462
1688,tegen,-5.8852854,-14.942876,voor,-0.39124563,-14.102664,tegen,-0.8171831,-15.64441
1689,voor,-0.2765091,-12.58409,tegen,-6.8434753,-16.667248,tegen,-9.716196,-17.454985
1690,tegen,-2.3077648,-13.811835,tegen,-1.6159763,-12.808565,tegen,-3.4532568,-15.396381
1691,tegen,-3.5188587,-15.788659,tegen,-4.9241185,-16.204697,tegen,-6.5623655,-16.327393
1692,voor,-0.01737023,-13.967888,voor,-0.5527428,-13.61008,tegen,-1.8268665,-15.218273
1693,tegen,-5.493997,-15.230407,tegen,-1.1122725,-13.721781,tegen,-2.2270753,-13.39513
1694,tegen,-2.131191,-15.223957,tegen,-3.1457727,-12.808102,tegen,-5.348927,-13.620316
1695,voor,-0.38866973,-12.216242,tegen,-0.7546261,-12.11341,tegen,-4.53412,-13.936718
1696,voor,-0.6830488,-12.114909,tegen,-2.3272688,-13.045937,tegen,-3.869001,-16.08449
1697,tegen,-2.0125976,-12.318937,tegen,-1.580764,-12.487666,tegen,-3.247696,-14.749798
1698,tegen,-1.4142907,-15.559442,tegen,-0.9175792,-12.477589,tegen,-3.827157,-15.635066
1699,tegen,-3.2383847,-12.793535,tegen,-1.0466866,-15.21767,voor,-0.5253276,-14.708984
1700,tegen,-3.5422728,-14.35507,tegen,-3.3335268,-12.533966,tegen,-6.0261364,-12.766069
1701,tegen,-6.8224792,-12.9355545,tegen,-1.2923242,-14.677126,tegen,-1.7353652,-14.080021
1702,tegen,-7.598081,-14.194746,tegen,-3.2236302,-11.945506,tegen,-4.634802,-13.79125
1703,voor,-0.020438178,-12.687261,tegen,-2.2009857,-15.059642,tegen,-4.106703,-15.056297
1704,tegen,-3.3383224,-13.1215315,tegen,-3.9775693,-15.650892,tegen,-3.8900347,-14.555165
1705,voor,-0.035372272,-13.2689905,voor,-0.5395209,-12.466273,tegen,-5.106542,-15.282511
1706,voor,-0.64267915,-12.968988,tegen,-3.3580105,-13.828301,tegen,-4.5818825,-14.326305
1707,tegen,-4.4572587,-13.11081,tegen,-4.4600606,-15.279588,tegen,-6.5898066,-14.899074
1708,voor,-0.37443537,-13.268724,tegen,-1.5208641,-12.727186,tegen,-2.9882708,-15.4680395
1709,tegen,-1.6063528,-12.1360655,tegen,-3.45847,-14.050443,tegen,-6.941305,-15.687662
1710,tegen,-2.5079472,-11.853944,tegen,-4.5565486,-15.629147,tegen,-6.9130554,-16.138239
1711,tegen,-6.8402004,-14.40719,tegen,-2.0146725,-13.741834,tegen,-2.6858406,-13.828459
1712,voor,-0.08527994,-13.309715,tegen,-2.8736098,-15.127628,tegen,-3.2699866,-14.934235
1713,tegen,-4.7066746,-13.933577,tegen,-3.1081183,-13.169928,tegen,-3.08215,-14.912868
1714,voor,-0.41294143,-12.122715,tegen,-3.5847373,-15.268809,tegen,-10.953471,-17.46104
1715,voor,-0.033936244,-12.302585,tegen,-5.165026,-16.69292,tegen,-4.2004375,-15.933132
1716,voor,-0.09419308,-12.145694,tegen,-1.1656976,-11.862278,tegen,-4.1181774,-12.755308
1717,tegen,-2.9387689,-15.448799,tegen,-3.2964501,-14.705914,tegen,-2.4717283,-15.420461
1718,tegen,-6.848459,-13.585194,tegen,-3.9933586,-13.11248,tegen,-5.8730807,-14.454029
1719,voor,-0.21390262,-13.043227,tegen,-1.8773537,-13.386095,tegen,-2.5158868,-14.568345
1720,tegen,-3.271729,-15.380115,tegen,-1.3561461,-14.614908,tegen,-2.834233,-14.497642
1721,voor,-0.08210063,-13.965339,voor,-0.65729547,-14.935986,tegen,-2.4327788,-15.620001
1722,tegen,-2.8330936,-12.629591,tegen,-1.740617,-13.140256,tegen,-4.666595,-15.9725
1723,voor,-0.18726419,-13.133729,tegen,-1.9868051,-12.51441,tegen,-4.245491,-15.763376
1724,voor,-0.65133214,-12.724338,tegen,-0.76841116,-11.906309,tegen,-4.508588,-14.95715
1725,voor,-0.47574872,-9.9090395,tegen,-4.288203,-13.285966,tegen,-1.6226258,-9.529295
1726,voor,-0.34699848,-16.129637,tegen,-1.2757832,-14.71348,tegen,-2.9300926,-14.982892
1727,voor,-0.081473716,-13.161971,tegen,-1.9345595,-16.142681,tegen,-3.3566465,-14.964786
1728,tegen,-1.2776338,-13.60145,tegen,-0.890881,-13.439125,tegen,-1.934799,-15.129606
1729,voor,-0.093897276,-13.081202,tegen,-1.4732944,-15.87876,tegen,-3.8139703,-15.642855
1730,tegen,-3.154437,-15.447711,voor,-0.33309868,-14.914273,voor,-0.2626169,-15.330738
1731,voor,-0.5047539,-12.19036,voor,-0.21489635,-11.80062,tegen,-1.4330306,-14.220314
1732,tegen,-0.9057699,-10.401591,tegen,-0.7421192,-12.5506935,tegen,-2.2584941,-14.568276
1733,tegen,-4.6325045,-16.383924,tegen,-2.1619449,-14.890815,tegen,-3.5370984,-15.561531
1734,tegen,-2.0184705,-12.477686,voor,-0.5995643,-15.699557,tegen,-1.4526911,-15.279338
1735,tegen,-6.9219823,-0.07653477,tegen,-1.8361249,-12.803794,tegen,-1.5235875,-14.272962
1736,voor,-0.020448923,-13.758165,voor,-0.15597592,-13.518308,tegen,-1.4276787,-13.9574375
1737,voor,-0.008163695,-13.571087,tegen,-2.8363333,-11.721631,tegen,-2.7693849,-11.20864
1738,voor,-0.016430803,-13.021642,tegen,-3.5730145,-15.887187,tegen,-6.328211,-16.315268
1739,voor,-0.2734778,-13.722652,voor,-0.6927285,-12.499107,tegen,-4.418112,-16.369436
1740,tegen,-2.0015857,-13.874352,tegen,-1.2561855,-15.475204,tegen,-4.4458723,-16.02207
1741,voor,-0.43570846,-12.352736,tegen,-1.6170987,-15.492793,tegen,-4.201131,-15.598535
1742,tegen,-2.1131947,-11.43504,tegen,-5.838386,-15.289715,tegen,-7.661112,-16.389723
1743,voor,-0.0042920844,-14.120225,tegen,-1.6632693,-13.4520035,tegen,-3.769706,-15.2383375
1744,voor,-0.17233446,-14.021471,voor,-0.615851,-15.644586,tegen,-2.6680362,-14.963119
1745,voor,-0.37278596,-10.835068,tegen,-0.8033974,-12.355134,tegen,-2.3146274,-13.973014
1746,tegen,-5.7029233,-14.632263,tegen,-3.5555413,-13.087985,tegen,-5.152831,-14.6782675
1747,voor,-0.010083634,-14.4318075,tegen,-0.94697213,-13.014439,tegen,-3.8908892,-15.238843
1748,tegen,-1.7313542,-14.706506,tegen,-0.73998094,-15.378668,tegen,-1.0727456,-14.890019
1749,tegen,-2.0944943,-11.46439,tegen,-5.587617,-15.969367,tegen,-8.125937,-14.77772
1750,voor,-0.17122813,-10.13497,tegen,-4.779924,-12.344068,tegen,-4.259926,-11.804235
1751,voor,-0.5353931,-13.066536,tegen,-1.3777556,-12.77575,tegen,-4.3308554,-15.59595
1752,voor,-0.34981468,-15.885312,tegen,-1.4347174,-15.364403,tegen,-2.4527185,-14.426086
1753,tegen,-6.034964,-14.386413,tegen,-3.0834036,-13.218032,tegen,-4.2268863,-15.036913
1754,tegen,-2.8434832,-14.411533,tegen,-3.6085198,-14.982394,tegen,-3.5355065,-14.244426
1755,tegen,-3.6204956,-14.3692255,tegen,-2.2151232,-13.825875,tegen,-6.230146,-15.815246
1756,voor,-0.15217932,-13.629162,tegen,-4.609806,-15.614969,tegen,-5.9039025,-15.263196
1757,voor,-0.20704642,-13.237053,voor,-0.2619237,-12.686116,tegen,-1.8233179,-14.633954
1758,voor,-0.31174046,-14.871983,tegen,-1.2901969,-15.467045,tegen,-3.091769,-14.460225
1759,voor,-0.4337333,-12.31016,tegen,-1.2224233,-14.779184,tegen,-2.3203356,-14.380627
1760,tegen,-4.409205,-13.258671,tegen,-1.3530667,-12.187966,tegen,-3.351492,-14.426628
1761,voor,-0.10561781,-13.853203,tegen,-2.2577724,-13.355938,tegen,-4.049545,-15.365988
1762,tegen,-1.2620946,-12.937563,voor,-0.69205934,-11.855367,tegen,-4.095883,-13.508642
1763,voor,-0.036276743,-12.430484,tegen,-1.7284093,-14.634624,tegen,-4.9084387,-14.714864
1764,voor,-0.0025846972,-15.576632,tegen,-1.7428334,-15.492181,tegen,-4.2970357,-15.224963
1765,tegen,-1.371305,-15.500602,tegen,-1.209111,-15.660546,tegen,-2.3069463,-14.752765
1766,voor,-0.015325552,-12.669722,voor,-0.6062759,-13.207607,tegen,-3.6882472,-14.311235
1767,voor,-0.22542441,-12.98256,voor,-0.3693152,-12.097478,tegen,-3.795204,-15.347599
1768,tegen,-2.1610885,-14.767434,tegen,-2.7781928,-14.568794,tegen,-4.5475216,-14.754469
1769,tegen,-2.8088515,-12.77161,tegen,-1.1211196,-15.123635,tegen,-0.96199554,-14.00405
1770,tegen,-1.6748235,-14.938667,tegen,-1.0745571,-11.900855,tegen,-4.4186,-15.101624
1771,tegen,-0.9749124,-13.265621,tegen,-2.1855364,-15.363837,tegen,-2.781536,-14.104591
1772,tegen,-2.119941,-11.363048,tegen,-2.1599495,-14.065759,tegen,-2.2974024,-12.404395
1773,tegen,-0.81592053,-16.057434,voor,-0.5968248,-15.659969,tegen,-0.9112625,-14.217798
1774,voor,-0.5607564,-12.996004,tegen,-4.1077776,-16.038006,tegen,-5.442848,-15.882849
1775,tegen,-3.107978,-12.401826,tegen,-5.8224497,-16.442957,tegen,-6.096731,-15.813353
1776,voor,-0.5365039,-13.110015,tegen,-3.6471539,-12.780773,tegen,-6.8006063,-15.67104
1777,voor,-0.099445336,-13.839838,tegen,-0.9631288,-13.644827,tegen,-4.4105554,-16.021467
1778,voor,-0.00869919,-13.804131,tegen,-3.6046984,-15.552111,tegen,-4.958163,-15.477302
1779,voor,-0.0050746026,-13.386197,tegen,-0.8983095,-12.995058,tegen,-4.4995847,-16.127653
1780,voor,-0.010648537,-12.925877,tegen,-1.2456896,-13.075045,tegen,-4.160458,-14.93808
1781,tegen,-1.7585028,-13.846819,tegen,-1.2709572,-13.491656,tegen,-3.1830566,-13.753102
1782,tegen,-0.7726124,-12.441144,tegen,-2.583888,-15.452157,tegen,-5.64121,-15.50554
1783,voor,-0.01807771,-13.840109,tegen,-1.3313224,-15.521068,tegen,-4.655973,-15.323899
1784,voor,-0.024233494,-13.05026,tegen,-0.78386456,-15.269274,tegen,-2.232097,-14.845986
1785,voor,-0.036489863,-12.376282,tegen,-1.1834316,-12.930056,tegen,-2.623903,-14.424906
1786,voor,-0.001174867,-15.426405,tegen,-0.8068777,-15.720044,tegen,-2.4603353,-14.834654
1787,tegen,-0.7060498,-14.17229,tegen,-1.9284012,-12.639586,tegen,-5.5953565,-14.712975
1788,voor,-0.06013287,-14.805187,tegen,-0.7610001,-15.71327,tegen,-2.3970282,-14.983843
1789,tegen,-2.3364866,-16.233397,tegen,-2.236216,-13.160494,tegen,-2.7887836,-15.07337
1790,tegen,-4.104104,-14.438394,tegen,-2.4897087,-13.740346,tegen,-3.791501,-13.399819
1791,tegen,-5.217934,-15.950838,tegen,-1.4413975,-12.387282,tegen,-5.108781,-13.44967
1792,voor,-0.17161176,-12.303341,tegen,-1.1829828,-15.580489,tegen,-2.3211086,-14.95844
1793,tegen,-4.4666185,-13.907668,tegen,-3.1800346,-13.664768,tegen,-5.1388946,-14.6378565
1794,tegen,-2.0829122,-12.383471,tegen,-0.91715103,-12.372951,tegen,-3.8461719,-12.87607
1795,tegen,-5.7163696,-14.396959,tegen,-2.8245704,-15.8523855,tegen,-3.610298,-15.292833
1796,voor,-0.017911687,-13.77914,tegen,-7.9198427,-15.973508,tegen,-9.440922,-15.825748
1797,tegen,-1.9822656,-13.318258,tegen,-2.2264922,-15.145351,tegen,-3.6192648,-15.112764
1798,tegen,-2.4179406,-13.045535,tegen,-5.357833,-15.144774,tegen,-9.088105,-15.744521
1799,tegen,-3.387089,-15.139614,tegen,-1.7449396,-13.447033,tegen,-2.2698767,-14.425341
1800,tegen,-3.220879,-13.068122,tegen,-2.6439354,-15.090564,tegen,-5.635793,-14.796645
1801,tegen,-3.9465034,-15.297479,tegen,-1.9453571,-12.441979,tegen,-3.2084212,-13.1374035
1802,tegen,-3.0747278,-13.010256,tegen,-1.6873423,-11.968997,tegen,-3.772985,-15.245065
1803,tegen,-0.86111915,-12.969731,tegen,-4.371672,-16.017149,tegen,-6.7903805,-15.687557
1804,voor,-0.17923604,-12.709643,tegen,-3.2070405,-16.052387,tegen,-5.364686,-16.343576
1805,voor,-0.023688558,-14.701232,tegen,-0.74738955,-15.470969,tegen,-4.6275144,-15.553629
1806,tegen,-4.0215006,-13.796304,tegen,-3.7298045,-13.087885,tegen,-4.9848275,-14.854137
1807,voor,-0.18814339,-13.013085,tegen,-5.124904,-15.90213,tegen,-8.971796,-16.28284
1808,tegen,-2.5205717,-14.914298,tegen,-1.5139154,-13.694978,tegen,-2.003617,-15.394738
1809,voor,-0.022362927,-13.858684,tegen,-1.5331396,-13.283307,tegen,-7.856884,-16.520618
1810,tegen,-0.86190075,-12.143272,tegen,-6.1727223,-13.806705,tegen,-9.319784,-14.831783
1811,voor,-0.6923649,-13.026729,voor,-0.6709064,-11.798653,tegen,-5.927527,-15.439904
1812,tegen,-6.0122566,-0.04089747,tegen,-3.0283551,-13.635928,tegen,-5.9240613,-14.250598
1813,voor,-0.14402544,-12.005487,tegen,-1.3576218,-15.48554,tegen,-7.1617823,-15.904429
1814,voor,-0.041708693,-12.852418,tegen,-1.6530002,-12.096182,tegen,-4.6887503,-15.728864
1815,tegen,-3.2072203,-13.398464,tegen,-2.7849114,-14.954427,tegen,-5.0599422,-14.981657
1816,voor,-0.2364149,-13.529967,voor,-0.45994207,-13.604559,tegen,-4.3166394,-15.884964
1817,voor,-0.005889572,-15.270899,voor,-0.50399965,-15.911453,tegen,-6.2101383,-15.946348
1818,tegen,-1.5805905,-13.978141,tegen,-1.0340677,-13.087766,tegen,-4.007583,-15.165185
1819,tegen,-1.4982417,-12.199438,tegen,-4.534248,-14.558193,tegen,-4.7297897,-16.364685
1820,tegen,-4.999174,-0.0125333145,tegen,-3.6070876,-13.603494,tegen,-6.8185663,-15.889546
1821,voor,-0.008138753,-14.221579,tegen,-2.4454188,-12.97159,tegen,-2.8335145,-14.522666
1822,voor,-0.0008465526,-14.744772,tegen,-1.8662478,-15.411073,tegen,-1.0023024,-14.639624
1823,voor,-0.0015221222,-14.234463,tegen,-0.7412146,-13.12521,tegen,-2.6270726,-14.997722
1824,voor,-0.19809668,-12.714492,tegen,-1.8815804,-13.892927,tegen,-3.2889917,-13.2642765
1825,tegen,-3.3508358,-13.629709,tegen,-2.8919482,-13.608339,tegen,-4.338068,-0.013715848
1826,voor,-0.019754672,-12.942282,tegen,-1.2860476,-13.895011,tegen,-3.3135083,-14.43126
1827,voor,-0.35546365,-12.157498,tegen,-1.7909936,-15.128303,tegen,-6.672801,-15.962169
1828,voor,-0.0126393745,-13.743413,tegen,-1.5989258,-13.920283,tegen,-1.6456695,-15.506583
1829,tegen,-4.114998,-13.926439,tegen,-1.0775,-12.36033,tegen,-1.6002738,-13.476918
1830,tegen,-5.148104,-14.833409,tegen,-1.9027119,-14.125147,tegen,-1.518907,-12.44641
1831,tegen,-2.0005963,-15.025409,tegen,-3.6214328,-12.380817,tegen,-6.890419,-15.44945
1832,tegen,-2.280381,-13.99208,tegen,-2.1681979,-15.74058,tegen,-4.454972,-15.836434
1833,voor,-0.07870083,-12.795708,tegen,-5.594597,-16.898933,tegen,-6.0674014,-16.120268
1834,tegen,-0.7354558,-12.596395,tegen,-2.0056694,-13.656905,tegen,-1.9134518,-15.441816
1835,voor,-0.07605851,-12.302506,voor,-0.5367958,-13.660018,tegen,-2.2179034,-13.042717
1836,tegen,-7.524295,-14.225076,voor,-0.027157446,-13.44698,voor,-0.019234898,-13.074065
1837,tegen,-3.484492,-14.843921,tegen,-1.1598415,-12.347042,tegen,-2.5388806,-14.639012
1838,tegen,-5.7369804,-13.790983,tegen,-1.944169,-14.773511,tegen,-1.5269779,-14.258139
1839,tegen,-5.601355,-13.931445,tegen,-3.2783434,-12.663382,tegen,-4.097377,-14.692533
1840,tegen,-2.392867,-15.62449,tegen,-0.8790393,-12.36079,tegen,-2.350187,-12.747713
1841,tegen,-3.763951,-14.4468355,tegen,-2.0933523,-13.507674,tegen,-3.922408,-14.66326
1842,tegen,-1.7881937,-13.843394,tegen,-1.0485948,-14.288348,tegen,-3.4522247,-16.164171
1843,tegen,-6.3754973,-13.334276,tegen,-5.3910556,-14.977141,tegen,-10.620639,-16.857176
1844,tegen,-5.6498756,-15.015011,tegen,-2.7887983,-13.596889,tegen,-3.1151981,-13.448967
1845,tegen,-2.6021996,-13.128483,tegen,-2.2382271,-13.41965,tegen,-3.0574384,-13.414537
1846,voor,-0.1247434,-13.31957,tegen,-1.6469611,-13.504683,tegen,-2.808073,-15.055412
1847,voor,-0.023032324,-13.521985,tegen,-0.72804826,-12.019789,tegen,-3.15469,-15.106913
1848,voor,-0.0478608,-12.866852,tegen,-0.97126245,-13.680561,tegen,-5.7859454,-15.589328
