,gpt-4o-mini_de PVV_vote,gpt-4o-mini_de PVV_voor_lprob,gpt-4o-mini_de PVV_tegen_lprob,gpt-4o-mini_GroenLinks-PvdA_vote,gpt-4o-mini_GroenLinks-PvdA_voor_lprob,gpt-4o-mini_GroenLinks-PvdA_tegen_lprob,gpt-4o-mini_de VVD_vote,gpt-4o-mini_de VVD_voor_lprob,gpt-4o-mini_de VVD_tegen_lprob,gpt-4o-mini_het NSC_vote,gpt-4o-mini_het NSC_voor_lprob,gpt-4o-mini_het NSC_tegen_lprob,gpt-4o-mini_D66_vote,gpt-4o-mini_D66_voor_lprob,gpt-4o-mini_D66_tegen_lprob,gpt-4o-mini_de BBB_vote,gpt-4o-mini_de BBB_voor_lprob,gpt-4o-mini_de BBB_tegen_lprob,gpt-4o-mini_het CDA_vote,gpt-4o-mini_het CDA_voor_lprob,gpt-4o-mini_het CDA_tegen_lprob,gpt-4o-mini_het SP_vote,gpt-4o-mini_het SP_voor_lprob,gpt-4o-mini_het SP_tegen_lprob,gpt-4o-mini_de ChristenUnie_vote,gpt-4o-mini_de ChristenUnie_voor_lprob,gpt-4o-mini_de ChristenUnie_tegen_lprob,gpt-4o-mini_DENK_vote,gpt-4o-mini_DENK_voor_lprob,gpt-4o-mini_DENK_tegen_lprob,gpt-4o-mini_de PvdD_vote,gpt-4o-mini_de PvdD_voor_lprob,gpt-4o-mini_de PvdD_tegen_lprob,gpt-4o-mini_de SGP_vote,gpt-4o-mini_de SGP_voor_lprob,gpt-4o-mini_de SGP_tegen_lprob,gpt-4o-mini_FVD_vote,gpt-4o-mini_FVD_voor_lprob,gpt-4o-mini_FVD_tegen_lprob,gpt-4o-mini_Volt_vote,gpt-4o-mini_Volt_voor_lprob,gpt-4o-mini_Volt_tegen_lprob,gpt-4o-mini_JA21_vote,gpt-4o-mini_JA21_voor_lprob,gpt-4o-mini_JA21_tegen_lprob
1599,tegen,-13.756113,-9.381113,tegen,-11.270881,-9.270881,tegen,-9.762099,-9.262099,tegen,-9.2601795,-8.7601795,tegen,-11.506492,-9.006492,tegen,-9.635394,-8.385394,tegen,-8.016788,-9.141788,tegen,-15.003385,-9.003385,tegen,-8.26329,-8.51329,tegen,-13.5048485,-9.1298485,tegen,-11.159166,-8.534166,tegen,-8.512216,-8.637216,tegen,-13.754311,-9.004311,tegen,-9.891604,-7.6416044,tegen,-14.504796,-9.379796
1600,voor,-3.957672,-9.582672,voor,-1.5022595,-15.627259,voor,-2.36578,-12.36578,voor,-2.35036,-16.225359,voor,-2.1271563,-16.002155,voor,-2.814084,-13.564084,voor,-2.2419112,-13.741911,voor,-2.1272738,-15.377274,voor,-1.7017106,-15.701711,voor,-2.930017,-16.180017,voor,-1.701661,-15.826661,voor,-2.4869516,-11.361952,voor,-3.5521905,-9.802191,voor,-2.1271024,-16.377102,voor,-3.2887282,-14.413729
1601,voor,-4.707532,-9.707532,voor,-3.168509,-15.668509,voor,-4.23168,-10.73168,voor,-4.7598515,-14.759851,voor,-3.049238,-15.424238,voor,-3.5366933,-13.286694,voor,-3.9023757,-13.777376,voor,-3.6529152,-14.402915,voor,-3.896822,-14.771822,voor,-4.7685046,-13.143505,voor,-3.0501504,-14.55015,voor,-3.2370267,-11.362027,voor,-4.2438602,-9.86886,voor,-3.9011934,-12.776194,voor,-4.8288827,-11.078883
1602,voor,-4.1617265,-11.911726,voor,-1.9103656,-11.910366,voor,-3.050807,-13.675807,voor,-4.141148,-16.141148,voor,-2.9299753,-12.9299755,voor,-3.0490692,-14.674069,voor,-3.409002,-15.409002,voor,-3.4088297,-15.53383,voor,-2.579051,-16.07905,voor,-4.758934,-14.758934,voor,-4.640193,-11.765193,voor,-3.4127545,-12.787754,voor,-5.169085,-10.794085,voor,-3.1681283,-15.793128,voor,-4.7606144,-13.510614
1603,voor,-4.984359,-9.734359,voor,-4.019047,-14.644047,voor,-4.53759,-11.41259,voor,-5.380492,-14.380492,voor,-4.51176,-14.636761,voor,-4.2656016,-14.140601,voor,-4.392876,-13.267877,voor,-4.512176,-14.262176,voor,-4.511839,-14.511839,voor,-5.3797765,-15.879776,voor,-4.0200214,-13.770021,voor,-4.430735,-10.805735,voor,-4.931488,-11.056488,voor,-4.1416326,-14.141633,voor,-5.2605934,-12.760593
1604,voor,-4.401822,-12.776822,voor,-3.529864,-17.029863,voor,-2.8126917,-15.062692,voor,-4.882664,-17.757664,voor,-2.3502874,-13.225287,voor,-4.8827076,-16.382708,voor,-4.5111876,-17.011189,voor,-4.018229,-17.143229,voor,-4.3876305,-16.88763,voor,-4.1411047,-17.516104,voor,-4.3884983,-14.763498,voor,-3.7739491,-14.77395,voor,-5.007401,-14.632401,voor,-2.8120744,-15.062075,voor,-5.2553325,-16.255333
1605,voor,-4.388268,-15.1382675,voor,-2.3502886,-17.225288,voor,-2.8120682,-16.937069,voor,-4.6347976,-17.509798,voor,-4.1410766,-17.641077,voor,-4.141105,-16.766106,voor,-3.6513672,-17.526367,voor,-3.8956008,-17.270601,voor,-4.0181966,-17.768196,voor,-4.758657,-18.133657,voor,-3.168077,-17.293077,voor,-3.0489676,-14.923967,voor,-3.7741072,-14.774107,voor,-2.5790067,-17.079006,voor,-4.5112476,-15.636248
1606,voor,-3.7793937,-14.029394,voor,-3.8957489,-16.270748,voor,-3.5299268,-16.404926,voor,-5.0067644,-17.506765,voor,-2.8120236,-13.812024,voor,-4.882714,-16.632713,voor,-4.018275,-17.018274,voor,-5.1318936,-15.006893,voor,-3.6514938,-16.651493,voor,-5.5041327,-17.504133,voor,-4.437211,-11.187211,voor,-3.6520844,-15.027084,voor,-4.6367755,-14.386776,voor,-2.8121748,-16.437174,voor,-4.758724,-16.383724
1607,voor,-4.2718253,-13.396825,voor,-3.7733948,-16.273396,voor,-2.812408,-15.312408,voor,-3.2881267,-17.163126,voor,-3.4087434,-16.533743,voor,-2.4641228,-16.089123,voor,-3.7733932,-16.773394,voor,-3.7733004,-17.5233,voor,-3.5298014,-17.1548,voor,-5.131027,-16.381027,voor,-3.1683452,-15.293345,voor,-2.812531,-14.687531,voor,-3.6550078,-13.530007,voor,-2.5789998,-16.829,voor,-4.2642455,-16.514246
1608,voor,-4.021056,-13.646056,voor,-2.127015,-13.377015,voor,-2.8125565,-14.937556,voor,-4.5110946,-16.386095,voor,-2.3502944,-13.350294,voor,-3.1680794,-15.168079,voor,-3.529827,-17.404827,voor,-3.5298088,-15.529809,voor,-3.1680706,-14.418071,voor,-4.6348014,-16.009802,voor,-4.018215,-14.393215,voor,-2.9300208,-16.430021,voor,-4.2642374,-16.764236,voor,-2.8120458,-17.312046,voor,-4.018214,-14.393214
1609,voor,-4.275339,-12.900339,voor,-3.6513658,-17.026365,voor,-4.0195827,-14.269583,voor,-3.6513638,-17.151363,voor,-3.0486588,-17.173658,voor,-4.018235,-16.768236,voor,-4.0183563,-16.268356,voor,-3.52982,-17.27982,voor,-4.0182633,-16.893263,voor,-4.1410985,-17.141098,voor,-3.408711,-17.15871,voor,-3.409105,-15.284105,voor,-4.1447167,-13.519716,voor,-3.2881124,-16.288113,voor,-4.7588096,-15.508809
1610,voor,-4.388492,-14.513492,voor,-1.7015134,-16.326513,voor,-3.0486627,-14.548663,voor,-3.5298188,-17.15482,voor,-2.3502827,-16.975283,voor,-3.0486553,-15.7986555,voor,-3.0486457,-16.048645,voor,-3.2881072,-16.788107,voor,-2.3502972,-16.350298,voor,-3.5298126,-17.154812,voor,-2.1270292,-16.37703,voor,-2.8120618,-17.062061,voor,-3.8956168,-17.270617,voor,-2.127032,-15.252032,voor,-4.2642198,-15.389219
1611,tegen,-7.7725697,-9.39757,voor,-3.1726916,-14.172691,tegen,-6.2344036,-9.109404,voor,-3.8984706,-14.023471,voor,-3.5299501,-16.02995,voor,-4.710897,-9.710897,voor,-4.2536006,-11.628601,voor,-3.2888672,-15.163867,voor,-3.6812515,-12.556252,voor,-3.4091277,-15.409127,voor,-3.5334895,-14.283489,tegen,-5.3396273,-9.089627,tegen,-6.711043,-8.836042,voor,-3.0507956,-13.800796,tegen,-5.28509,-9.6600895
1612,voor,-4.6446433,-13.269643,voor,-3.0486531,-16.173653,voor,-3.4089968,-16.158997,voor,-3.5298111,-15.779811,voor,-2.1270041,-14.627005,voor,-4.264225,-16.764225,voor,-4.018197,-14.768197,voor,-3.2881043,-15.663104,voor,-3.2881033,-14.788103,voor,-4.1410737,-14.891074,voor,-3.288112,-15.538112,voor,-3.8958778,-15.645878,voor,-4.3880663,-15.263066,voor,-1.9103199,-14.41032,voor,-5.006779,-17.381779
1613,voor,-3.2903023,-13.915302,voor,-2.5789645,-15.328964,voor,-2.5790086,-16.579008,voor,-3.2881124,-16.538113,voor,-1.3133674,-15.063368,voor,-2.3503075,-14.725307,voor,-2.3502972,-14.225297,voor,-2.3502994,-15.3503,voor,-1.502032,-13.877032,voor,-2.1270382,-16.502039,voor,-3.168141,-16.04314,voor,-2.350332,-13.350332,voor,-4.5111737,-15.636174,voor,-2.127028,-15.377028,voor,-4.1410923,-15.391092
1614,voor,-1.933661,-12.808661,voor,-1.5020988,-11.502099,voor,-1.1374153,-15.137415,voor,-2.1270514,-13.377051,voor,-1.3133706,-12.438371,voor,-1.7015916,-16.451591,voor,-2.238046,-15.988046,voor,-1.7015431,-13.201543,voor,-1.3134081,-13.063408,voor,-3.6513934,-17.026394,voor,-2.0183482,-15.143348,voor,-0.9744445,-15.849444,voor,-2.5810044,-13.956004,voor,-0.6933465,-16.068346,voor,-2.017996,-15.142996
1615,voor,-5.1451797,-12.39518,voor,-3.2881143,-14.163115,voor,-3.6519845,-14.651984,voor,-4.3876076,-16.637608,voor,-3.0486622,-13.173662,voor,-3.895622,-17.020622,voor,-3.7733705,-16.39837,voor,-3.6513684,-17.15137,voor,-4.01821,-14.268209,voor,-5.131019,-16.63102,voor,-4.6357594,-13.885759,voor,-3.4097655,-13.909765,voor,-4.515215,-13.265215,voor,-3.1680908,-15.793091,voor,-5.2554045,-15.255404
1616,voor,-4.0562925,-11.681293,voor,-3.5298998,-16.4049,voor,-3.2895877,-14.414588,voor,-4.758684,-17.008684,voor,-2.3502991,-12.600299,voor,-3.5301225,-15.405123,voor,-3.4088044,-16.783804,voor,-3.7733881,-16.398388,voor,-3.6513655,-13.901365,voor,-5.0068045,-16.881805,voor,-3.532664,-13.782664,voor,-2.5802794,-14.455279,voor,-4.2728925,-12.397892,voor,-3.5298636,-16.404863,voor,-4.7593822,-14.759382
1617,voor,-3.4087403,-17.658741,voor,-2.8120415,-15.562041,voor,-2.812055,-17.437056,voor,-3.773312,-17.023312,voor,-2.5789526,-15.578953,voor,-3.048655,-15.1736555,voor,-3.0486617,-15.298662,voor,-3.288112,-16.538113,voor,-2.3503046,-15.725305,voor,-3.5298052,-17.154806,voor,-3.2881105,-15.038111,voor,-2.3503177,-14.225318,voor,-3.2881129,-17.413113,voor,-2.1270177,-17.752018,voor,-4.018202,-15.518202
1618,tegen,-9.264852,-8.889852,voor,-1.1369891,-12.01199,voor,-3.5489206,-9.173921,voor,-3.1682107,-15.668211,voor,-0.69325435,-12.943254,voor,-2.697583,-13.447583,voor,-2.6959538,-14.570953,voor,-1.3133776,-12.688377,voor,-1.7015955,-16.201595,voor,-2.5789824,-17.203981,voor,-1.7015784,-16.451578,tegen,-5.7208605,-8.3458605,tegen,-6.810033,-8.310033,voor,-1.3133941,-15.938395,voor,-4.097593,-10.222593
1619,voor,-4.515508,-9.265508,voor,-4.3916554,-12.766656,voor,-4.1555023,-11.655502,voor,-5.256476,-13.506476,voor,-3.8976133,-13.147614,voor,-4.3907795,-12.3907795,voor,-4.5139184,-13.513918,voor,-4.635537,-14.010537,voor,-3.896164,-14.271164,voor,-5.257787,-13.382788,voor,-4.785196,-10.660196,voor,-3.0857854,-10.710786,voor,-4.588863,-8.713863,voor,-4.018794,-13.268794,voor,-4.6435275,-12.018528
1620,voor,-3.9385948,-11.688595,voor,-2.579031,-16.454031,voor,-2.6974525,-13.947453,voor,-4.5111156,-16.761116,voor,-2.6950512,-12.070051,voor,-3.408867,-15.783867,voor,-3.7737286,-15.398728,voor,-3.4088182,-15.783818,voor,-3.7733357,-16.648336,voor,-3.7733781,-16.148378,voor,-3.4091678,-14.909167,voor,-3.0527208,-13.177721,voor,-4.525348,-12.275349,voor,-2.6950717,-16.320072,voor,-4.0189366,-14.643936
1621,voor,-3.1680849,-17.168085,voor,-2.1270146,-15.502014,voor,-1.5020269,-14.002027,voor,-3.0486925,-16.798693,voor,-2.3503072,-16.600307,voor,-1.9103551,-15.535356,voor,-3.2881086,-15.913109,voor,-2.8120565,-16.562056,voor,-2.812044,-15.937044,voor,-3.288117,-16.788116,voor,-3.2881234,-15.163123,voor,-2.812063,-14.312063,voor,-3.2881224,-14.413122,voor,-1.7015413,-15.076541,voor,-2.8120344,-14.562035
1622,tegen,-10.010124,-9.760124,voor,-1.5020348,-12.252035,tegen,-3.8905504,-9.890551,voor,-3.5300188,-16.03002,voor,-1.1369658,-12.761966,voor,-4.1185327,-11.118533,voor,-3.8112822,-12.686282,voor,-2.3503044,-17.225304,voor,-2.8121176,-17.062119,voor,-3.5298882,-16.779888,voor,-2.81205,-17.18705,tegen,-7.7676773,-9.017677,tegen,-8.395607,-9.270607,voor,-1.9103254,-16.160326,tegen,-5.945557,-9.570557
1623,voor,-4.0185843,-16.018583,voor,-2.1270304,-17.502031,voor,-2.1270185,-14.502019,voor,-2.1270325,-16.752033,voor,-1.5020726,-15.752072,voor,-3.0486736,-17.173674,voor,-3.0486484,-16.673649,voor,-2.578967,-17.078968,voor,-2.3502948,-17.350294,voor,-2.1270232,-17.627024,voor,-1.9103416,-17.160341,voor,-3.5298097,-15.27981,voor,-3.6513553,-17.776356,voor,-1.5020486,-16.377048,voor,-3.0486548,-15.923655
1624,tegen,-9.757536,-9.757536,voor,-2.1270103,-15.87701,voor,-3.4089446,-15.908944,voor,-3.2881045,-17.788105,voor,-1.1369712,-14.886971,voor,-3.6513927,-16.901392,voor,-2.8120317,-15.062032,voor,-3.048653,-15.548653,voor,-2.1270092,-14.877009,voor,-3.529818,-17.779818,voor,-2.127016,-15.002016,voor,-3.5344522,-13.659452,voor,-4.4082155,-12.5332155,voor,-1.5020258,-14.252026,voor,-4.634811,-17.259811
1625,voor,-2.8122365,-16.562237,voor,-1.3133723,-11.813373,voor,-2.579469,-15.579469,voor,-3.048661,-17.04866,voor,-1.9103135,-12.160314,voor,-2.1270604,-16.25206,voor,-2.8121142,-15.687114,voor,-1.9103372,-17.160337,voor,-1.5020413,-11.752041,voor,-2.1270273,-17.252028,voor,-1.9103457,-11.660346,voor,-2.3507397,-15.6007395,voor,-3.0487595,-16.54876,voor,-1.7015411,-15.826541,voor,-2.579205,-16.079205
1626,tegen,-6.0365887,-8.911589,tegen,-8.891243,-8.016243,tegen,-5.841111,-9.091111,tegen,-10.258405,-7.5084047,tegen,-8.893246,-8.268246,tegen,-5.5671024,-8.692102,tegen,-8.639227,-8.889227,tegen,-6.7037625,-8.078762,tegen,-6.125466,-7.875466,tegen,-10.132563,-8.632563,tegen,-11.509795,-8.259795,tegen,-6.9085884,-8.033588,tegen,-6.6186395,-8.618639,tegen,-7.557947,-7.682947,tegen,-7.6682777,-8.668278
1627,tegen,-7.5646586,-9.189658,voor,-2.1270113,-14.127011,voor,-3.0538318,-13.553832,voor,-4.141079,-16.016079,voor,-2.8120267,-13.937027,voor,-4.511221,-16.01122,voor,-3.8957005,-16.6457,voor,-3.7733223,-17.148323,voor,-3.288105,-17.288105,voor,-4.387555,-18.137554,voor,-3.2881231,-13.038123,voor,-3.8987937,-13.648794,voor,-5.3681874,-10.493187,voor,-2.8120275,-16.687027,voor,-4.883219,-14.758219
1628,voor,-4.1444497,-10.01945,voor,-1.7015522,-11.701552,voor,-3.4122906,-13.037291,voor,-3.2886777,-14.538677,voor,-3.1681085,-12.418109,voor,-4.0190234,-14.394023,voor,-3.408998,-15.6589985,voor,-2.6950166,-12.695017,voor,-3.1682377,-15.418238,voor,-4.2645125,-15.264512,voor,-3.773371,-16.14837,voor,-2.601481,-11.601481,voor,-4.390685,-9.890685,voor,-3.288141,-15.788141,voor,-4.3897967,-13.389797
1629,voor,-3.1681073,-16.668108,voor,-1.9103177,-17.410318,voor,-1.9103242,-13.660324,voor,-2.1270463,-16.502047,Voor,-0.8260781,-16.201078,voor,-1.7015325,-15.451532,voor,-2.8120186,-16.31202,voor,-1.9103291,-16.03533,voor,-1.3133981,-15.813398,voor,-2.8120403,-17.31204,voor,-2.1270282,-16.752028,voor,-1.7015185,-14.076519,voor,-2.8120224,-15.062022,voor,-0.97421896,-15.349219,voor,-3.0486696,-16.04867
1630,tegen,-7.9204493,-9.170449,tegen,-12.7550335,-8.5050335,tegen,-10.631067,-8.881067,tegen,-15.251637,-8.501637,tegen,-15.629379,-8.504379,tegen,-9.759074,-8.509074,tegen,-14.126453,-9.251453,tegen,-12.879282,-8.129282,tegen,-11.504138,-8.379138,tegen,-15.750818,-8.750818,tegen,-13.260155,-8.385155,tegen,-10.878417,-8.128417,tegen,-8.158066,-8.783066,tegen,-15.648749,-8.148749,tegen,-9.759872,-8.634872
1631,voor,-3.4173963,-13.167397,voor,-2.812058,-13.5620575,voor,-2.9303799,-15.43038,voor,-4.264218,-18.139217,voor,-3.773291,-15.648291,voor,-4.018251,-16.643251,voor,-3.288178,-16.663177,voor,-3.773308,-17.398308,voor,-3.288127,-17.413126,voor,-4.882658,-17.882658,voor,-4.264677,-14.889677,voor,-3.2891688,-14.289169,voor,-4.3878016,-15.137801,voor,-3.1680772,-16.293077,voor,-4.1411557,-16.141155
1632,voor,-4.8206086,-11.320608,voor,-1.3133564,-15.063356,voor,-2.1270795,-16.252079,voor,-3.2881114,-16.16311,voor,-1.9103103,-14.66031,voor,-2.3502986,-17.350298,voor,-3.2880948,-15.5380945,voor,-2.3502853,-15.100286,voor,-2.3502786,-14.975279,voor,-3.0486498,-15.17365,voor,-3.288105,-15.663105,voor,-2.695055,-16.320055,voor,-4.0185394,-15.393539,voor,-1.910305,-14.035305,voor,-3.7733119,-16.773312
1633,voor,-4.5256076,-9.400607,voor,-2.5789926,-17.203993,voor,-3.4111996,-14.0362,voor,-3.89561,-17.27061,voor,-1.9103215,-16.785322,voor,-3.0487795,-15.9237795,voor,-3.0489414,-15.298942,voor,-2.8120608,-17.312061,voor,-3.0486724,-16.673672,voor,-3.288121,-17.41312,voor,-2.8120642,-17.062063,voor,-2.9329016,-13.307901,voor,-3.4200385,-12.670038,voor,-2.350335,-14.850335,voor,-4.0197973,-13.644797
1634,voor,-3.9979005,-10.497901,voor,-2.8121595,-16.06216,voor,-3.2968073,-13.046807,voor,-3.7733114,-17.273312,voor,-2.5789902,-16.45399,voor,-3.4103317,-13.910332,voor,-3.2948534,-13.544853,voor,-3.6525695,-14.27757,voor,-3.2892237,-14.414224,voor,-3.2881145,-17.163115,voor,-3.6523378,-14.277338,voor,-2.7372649,-11.237265,voor,-4.573503,-10.8235035,voor,-3.409664,-14.534664,voor,-4.8858814,-13.510881
1635,voor,-3.4087205,-17.65872,voor,-2.127013,-15.127013,voor,-1.5020804,-16.37708,voor,-3.0486543,-18.173655,voor,-2.3503022,-15.850303,voor,-2.3503156,-15.225316,voor,-1.9103141,-13.535315,voor,-2.5789874,-15.703987,voor,-2.3502963,-14.975296,voor,-3.288109,-16.788109,voor,-2.3503022,-16.100302,voor,-3.2881558,-16.038157,voor,-3.0486474,-17.673647,voor,-2.127019,-14.502019,voor,-2.578974,-13.578974
1636,tegen,-12.255187,-9.380187,tegen,-10.387507,-8.887507,tegen,-11.643458,-9.643458,tegen,-12.628672,-9.128672,tegen,-12.643498,-9.018498,tegen,-10.76917,-8.51917,tegen,-12.007991,-9.632991,tegen,-12.510135,-9.010135,tegen,-12.385122,-9.135122,tegen,-13.129381,-9.504381,tegen,-11.638237,-8.638237,tegen,-10.641775,-8.641775,tegen,-11.133564,-9.133564,tegen,-12.56277,-8.43777,tegen,-12.880613,-9.255613
1637,voor,-4.2538266,-11.003827,voor,-2.8120954,-16.562096,voor,-3.5326478,-13.907648,voor,-4.1411114,-16.891111,voor,-2.5789661,-12.828966,voor,-3.6514506,-16.276451,voor,-3.5298665,-16.779867,voor,-3.4087393,-16.90874,voor,-3.5298464,-16.779846,voor,-4.2642274,-17.389227,voor,-3.2881126,-17.038113,voor,-3.6545863,-13.279587,voor,-3.5306807,-14.655681,voor,-3.1680937,-17.043093,voor,-4.6363454,-14.011345
1638,voor,-3.7748318,-14.149832,voor,-2.8120425,-14.187042,voor,-1.7017765,-15.0767765,voor,-2.812059,-16.56206,voor,-2.1270058,-14.127006,voor,-2.350316,-16.600315,voor,-3.4087322,-14.033732,voor,-2.1270287,-14.127028,voor,-3.408751,-16.53375,voor,-4.3875694,-17.51257,voor,-3.288135,-16.913136,voor,-3.0487075,-16.173708,voor,-3.1682825,-14.9182825,voor,-1.3133612,-12.188361,voor,-2.6951287,-15.445128
1639,tegen,-6.2167864,-8.716786,voor,-3.0503874,-14.050387,tegen,-6.1349387,-8.634939,voor,-3.654301,-13.529301,voor,-3.2950885,-12.795089,voor,-3.3228996,-11.4479,voor,-4.1789513,-10.178951,voor,-3.5368435,-12.911843,voor,-3.9294817,-11.5544815,voor,-3.9016335,-13.151633,voor,-3.536027,-12.786027,tegen,-4.5860357,-8.336036,tegen,-4.8643312,-8.864331,voor,-3.1696637,-13.919663,voor,-4.6918993,-9.941899
1640,voor,-3.7734787,-16.02348,voor,-1.7015027,-15.201503,voor,-3.2881272,-17.163128,voor,-3.288104,-16.288105,voor,-2.3502865,-16.475286,voor,-2.3502986,-14.850299,voor,-3.5298119,-15.404812,voor,-2.5789692,-14.828969,voor,-2.127026,-16.252026,voor,-3.529801,-17.1548,voor,-3.8956044,-14.645604,voor,-1.9103682,-12.410368,voor,-4.5111036,-16.761103,voor,-1.7015108,-13.95151,voor,-3.0486739,-14.548674
1641,tegen,-8.147782,-8.772782,tegen,-5.142844,-8.892844,tegen,-10.380268,-8.880268,tegen,-6.6848397,-8.309839,tegen,-7.0654616,-8.315462,tegen,-8.395608,-8.520608,tegen,-9.509209,-8.884209,voor,-4.896568,-9.271568,tegen,-8.158928,-8.283928,tegen,-8.425715,-8.800715,voor,-4.91036,-9.03536,tegen,-8.885631,-8.260631,tegen,-9.633503,-8.758503,tegen,-8.538299,-7.663299,tegen,-8.291728,-8.541728
1642,voor,-4.6966753,-11.446675,voor,-3.6513743,-17.276375,voor,-3.2882004,-16.0382,voor,-4.018206,-17.018206,voor,-2.1270065,-15.002007,voor,-3.5298393,-17.154839,voor,-3.7733269,-17.273327,voor,-4.2642193,-17.88922,voor,-3.6513638,-17.776363,voor,-4.75866,-17.63366,voor,-4.511202,-15.761202,voor,-3.5311549,-14.156155,voor,-4.635248,-15.135248,voor,-3.288105,-16.663105,voor,-5.5041275,-17.254128
1643,voor,-3.8958826,-15.520883,Voor,-0.9741981,-14.849198,voor,-2.3504775,-15.725477,voor,-1.1370189,-14.012019,voor,-0.6933093,-14.56831,voor,-1.5020521,-13.877052,voor,-1.1369991,-14.511999,voor,-1.3134018,-14.813402,voor,-0.9742314,-15.099232,voor,-1.9103317,-15.410332,voor,-1.502053,-14.752053,voor,-1.1370732,-11.6370735,voor,-2.35032,-16.85032,voor,-0.82608783,-14.076088,voor,-1.9103425,-17.035343
1644,voor,-3.7914586,-12.041458,voor,-2.9299517,-16.679953,voor,-3.1683657,-15.1683655,voor,-3.048643,-15.048643,voor,-2.8120208,-14.562021,voor,-2.9300184,-15.930018,voor,-2.9299812,-16.429981,voor,-2.350282,-16.975283,voor,-3.5299373,-16.029938,voor,-3.048656,-16.798656,voor,-3.5366917,-12.411692,voor,-2.930969,-13.930969,voor,-3.5301902,-14.90519,voor,-2.5789697,-16.07897,voor,-3.7733796,-15.773379
1645,voor,-3.5306416,-14.780642,voor,-2.1270037,-14.627004,voor,-2.8121135,-16.437113,voor,-2.5789652,-14.828965,voor,-1.5020144,-14.752014,voor,-2.350297,-17.225296,voor,-2.812049,-13.562049,voor,-1.5020257,-14.752026,voor,-2.3503003,-14.100301,voor,-3.5298028,-16.904802,voor,-3.0486622,-13.798662,voor,-2.464193,-15.714193,voor,-3.0487182,-16.423717,voor,-0.97418666,-12.974187,voor,-2.578972,-14.328972
1646,voor,-3.8978047,-14.272804,voor,-2.812031,-14.687031,voor,-3.1681273,-16.543127,voor,-3.288097,-16.288097,voor,-2.1270087,-14.377008,voor,-3.048655,-14.5486555,voor,-3.895589,-17.77059,voor,-3.5297961,-16.654797,voor,-3.2881017,-17.538101,voor,-3.7732925,-16.023293,voor,-3.6513531,-14.651353,voor,-3.288112,-16.913113,voor,-4.1411133,-17.016113,voor,-3.2880914,-15.663092,voor,-4.1410847,-17.516085
1647,tegen,-4.711312,-8.836312,voor,-3.655467,-13.530467,voor,-4.057254,-11.432254,voor,-4.5147524,-13.639752,voor,-2.1280403,-14.75304,voor,-4.4886446,-10.363645,voor,-3.9042783,-13.279278,voor,-4.6555896,-12.155589,voor,-4.39081,-13.26581,voor,-4.523728,-12.773728,voor,-3.9968288,-10.746829,voor,-4.0520897,-9.55209,voor,-4.245774,-9.495773,voor,-3.4112563,-13.286256,voor,-4.8287764,-11.078776
1648,voor,-4.387589,-16.762589,voor,-1.9103191,-17.035318,voor,-2.1270216,-15.127022,voor,-3.7733002,-17.6483,voor,-2.8120265,-18.187027,voor,-2.5789626,-16.453962,voor,-3.288089,-17.03809,voor,-3.0486488,-17.298649,voor,-3.5297978,-17.654799,voor,-4.018193,-18.143192,voor,-3.048654,-16.923655,voor,-2.8120384,-15.062038,voor,-4.387555,-15.762555,voor,-1.9103085,-16.160309,voor,-3.0486505,-16.29865
1649,voor,-3.2014642,-12.576465,tegen,-5.237102,-8.6121025,voor,-4.066754,-12.191753,voor,-4.515254,-13.515254,voor,-4.6401024,-9.765102,voor,-4.672962,-12.172962,voor,-4.7614627,-11.386462,voor,-5.9781013,-9.103102,tegen,-5.6560907,-8.531091,voor,-5.2934284,-12.043428,tegen,-9.267798,-7.8927984,voor,-3.2103224,-11.960322,voor,-4.7623096,-13.887309,tegen,-5.7133617,-8.213362,voor,-4.1900897,-11.940089
1650,voor,-4.2647247,-15.889725,voor,-3.6559913,-13.655992,voor,-2.5797882,-15.454788,voor,-3.7734046,-16.523405,voor,-3.7734687,-16.398468,voor,-2.812181,-16.437181,voor,-4.264392,-16.514393,voor,-4.511267,-16.261267,voor,-3.6524148,-15.027415,voor,-4.758995,-16.133995,tegen,-8.286237,-8.411237,voor,-1.9109795,-15.160979,voor,-4.14181,-14.89181,voor,-3.6515808,-15.651581,voor,-3.1683853,-15.5433855
1651,voor,-3.3009644,-12.800964,voor,-2.6950698,-16.32007,voor,-2.6972587,-14.072259,voor,-4.264237,-16.764236,voor,-2.4640622,-16.089062,voor,-3.1680856,-16.168085,voor,-3.4088829,-16.158882,voor,-3.529829,-17.029829,voor,-3.168087,-16.543087,voor,-4.2642145,-17.764215,voor,-3.0486796,-16.92368,voor,-3.169143,-14.294143,voor,-4.147952,-13.147952,voor,-2.6950383,-14.820038,voor,-4.388019,-14.763019
1652,voor,-2.9366212,-13.811621,voor,-1.3133984,-17.188398,voor,-2.3530161,-14.228016,voor,-2.3503292,-17.225328,voor,-1.7015256,-17.326525,voor,-2.3503776,-16.725378,voor,-2.9301465,-16.430147,voor,-2.127057,-16.877058,voor,-1.9103607,-17.41036,voor,-2.127023,-17.752024,voor,-1.9103668,-17.410366,voor,-2.1286526,-14.503653,voor,-2.6965542,-14.446554,voor,-1.31341,-15.81341,voor,-2.8127744,-15.062775
