,gpt4o_mini_rechts,gpt4o_mini_rechts_voor_lprob,gpt4o_mini_rechts_tegen_lprob,gpt4o_mini_centristisch,gpt4o_mini_centristisch_voor_lprob,gpt4o_mini_centristisch_tegen_lprob
2264,tegen,-12.000951,-0.0009511217,voor,-0.018712517,-4.5187125
2265,tegen,-1.4087949,-0.28379494,tegen,-14.1268215,-0.0018213161
2266,tegen,-12.3783455,-0.0033456096,voor,-0.029859943,-9.90486
2267,tegen,-5.6313496,-0.006349523,voor,-0.07899444,-10.203995
2268,tegen,-7.626457,-0.0014570204,voor,-0.252045,-12.002045
2269,tegen,-12.500533,-0.0005332559,voor,-0.023317685,-11.023317
2270,tegen,-14.755383,-0.0053828107,voor,-0.024107356,-7.1491075
2271,tegen,-4.759595,-0.009595062,voor,-0.07897693,-11.703977
2272,tegen,-5.7576914,-0.00769156,voor,-0.08968384,-7.339684
2273,tegen,-10.875678,-0.0006783616,voor,-0.02012651,-5.1451263
2274,tegen,-4.7618585,-0.011858527,voor,-0.07896338,-13.953963
2275,tegen,-3.41074,-0.03573995,voor,-0.0099231275,-9.009923
2276,tegen,-4.5128,-0.012800273,voor,-0.07895721,-13.578958
2277,tegen,-5.6296573,-0.004657257,voor,-0.02073457,-8.895735
2278,tegen,-15.001816,-0.0018154788,tegen,-12.000256,-0.0002553793
2279,tegen,-8.752793,-0.0027933496,voor,-0.25204453,-12.377045
2280,tegen,-6.381581,-0.006580724,voor,-0.07319277,-5.8231926
2281,tegen,-2.1293786,-0.1293785,voor,-0.008654046,-11.633654
2282,voor,-0.064329386,-2.9393294,voor,-0.07896492,-14.078965
2283,tegen,-5.506141,-0.0061411383,voor,-0.21218574,-1.7121857
2284,tegen,-1.1492555,-0.39925548,voor,-0.048762448,-9.173762
2285,tegen,-1.1433712,-0.39337122,voor,-0.12702365,-13.377024
2286,tegen,-7.1271434,-0.0021433625,voor,-0.020985352,-5.895985
2287,tegen,-7.502286,-0.002286099,voor,-0.07900216,-10.204002
2288,tegen,-10.128748,-0.0037478216,tegen,-9.251007,-0.0010067275
2289,tegen,-4.512164,-0.01216418,voor,-0.015362178,-5.8903623
2290,tegen,-11.251172,-0.0011721291,voor,-0.020628197,-10.145628
2291,voor,-0.16031937,-14.285319,voor,-0.020614877,-10.520615
2292,voor,-0.10028582,-16.225286,voor,-0.014209697,-11.76421
2293,tegen,-1.3181579,-0.31815797,voor,-0.03810449,-12.038104
2294,tegen,-4.265618,-0.015618073,tegen,-1.8066479,-0.18164791
2295,voor,-0.12699792,-16.501997,voor,-0.006840165,-9.38184
2296,tegen,-8.000593,-0.0005927092,voor,-0.014220155,-11.13922
2297,voor,-0.06249292,-7.687493,tegen,-1.5093937,-0.25939363
2298,tegen,-2.6985812,-0.07358123,voor,-0.03732662,-3.5373266
2299,tegen,-2.1322548,-0.13225476,voor,-0.078957535,-12.703958
2300,voor,-0.050214663,-4.425215,tegen,-11.751009,-0.0010089923
2301,voor,-0.12700307,-15.002003,voor,-0.28503996,-1.4100399
2302,tegen,-12.376819,-0.0018186937,voor,-0.08360208,-2.7086022
2303,tegen,-4.142355,-0.017354764,voor,-0.011158296,-9.511158
2304,tegen,-4.0187607,-0.018760836,voor,-0.07897075,-11.953971
2305,tegen,-7.126643,-0.0016432846,voor,-0.10026847,-13.850268
2306,tegen,-0.7607643,-0.6357643,voor,-0.07895952,-15.328959
2307,tegen,-3.8974502,-0.022450248,voor,-0.5264971,-0.9014971
2308,tegen,-11.876136,-0.0011361662,voor,-0.12700748,-13.2520075
2309,tegen,-8.250791,-0.00079104764,voor,-0.023326071,-10.273326
2310,tegen,-0.90792364,-0.53292364,voor,-0.048874166,-4.5488744
2311,tegen,-9.251394,-0.0013941652,tegen,-0.9017425,-0.5267425
2312,tegen,-6.7516136,-0.0016137697,voor,-0.004887416,-8.379888
2313,voor,-0.16343041,-2.2884305,tegen,-12.251019,-0.0010186369
2314,tegen,-12.375698,-0.0006979,voor,-0.022763874,-5.0227637
2315,voor,-0.04359417,-3.5435941,tegen,-11.876126,-0.0011265253
2316,tegen,-11.125733,-0.0007336281,tegen,-9.75095,-0.0009495721
2317,tegen,-3.0519235,-0.051923532,voor,-0.25203925,-13.252039
2318,tegen,-8.001203,-0.0012023738,voor,-0.05152359,-3.1765237
2319,tegen,-2.2437727,-0.11877263,voor,-0.25205094,-12.252051
2320,tegen,-9.3755865,-0.0005868719,voor,-0.10029066,-15.47529
2321,tegen,-3.2900019,-0.040001858,voor,-0.026354412,-11.776355
2322,tegen,-7.2523947,-0.0023946753,voor,-0.10028711,-14.100287
2323,voor,-0.32595766,-1.3259577,voor,-0.033707947,-11.533708
2324,tegen,-12.250601,-0.0006010498,voor,-0.01428997,-9.38929
2325,tegen,-6.6276994,-0.0026991859,voor,-0.048641298,-12.298641
2326,voor,-0.17665829,-2.1766584,tegen,-7.6275873,-0.002587193
2327,tegen,-4.7650237,-0.015023565,tegen,-9.877344,-0.002343777
2328,voor,-0.23581673,-1.6108167,tegen,-11.376426,-0.0014255947
2329,tegen,-11.377048,-0.0020477208,voor,-0.63752633,-0.76252633
2330,tegen,-1.7034026,-0.20340264,voor,-0.062034573,-12.937035
2331,tegen,-15.50424,-0.0042402125,tegen,-14.250878,-0.00087835063
2332,tegen,-12.626016,-0.001016018,voor,-0.10030965,-14.225309
2333,tegen,-3.5314114,-0.03141148,voor,-0.25203538,-14.127035
2334,tegen,-10.502323,-0.0023231988,tegen,-4.1425004,-0.01750026
2335,tegen,-10.500654,-0.00065393955,voor,-0.017574407,-6.5175743
2336,voor,-0.35946214,-1.2344621,voor,-0.03810885,-11.663109
2337,voor,-0.69744986,-0.69744986,tegen,-1.055922,-0.4309221
2338,tegen,-11.375911,-0.0009103907,tegen,-0.978963,-0.47896305
2339,tegen,-11.001439,-0.0014391618,voor,-0.036411595,-3.5364115
2340,voor,-0.47389492,-1.098895,voor,-0.060707066,-4.060707
2341,tegen,-7.8780155,-0.0030153801,voor,-0.038127445,-10.663128
2342,tegen,-5.008018,-0.008018137,voor,-0.10029358,-14.225293
2343,tegen,-3.1704175,-0.045417633,voor,-0.07896712,-13.328967
2344,tegen,-2.813971,-0.06397107,tegen,-6.5030155,-0.0030156185
2345,tegen,-6.128401,-0.0034007367,tegen,-14.000803,-0.00080259936
2346,tegen,-11.626286,-0.0012852332,voor,-0.10028226,-12.975283
2347,tegen,-1.1459299,-0.39592993,voor,-0.043080375,-11.29308
2348,tegen,-6.6282372,-0.0032371324,voor,-0.53048104,-0.90548104
2349,tegen,-7.379406,-0.0044059055,voor,-0.030431913,-5.5304317
2350,tegen,-12.251317,-0.0013172623,voor,-0.018397033,-8.518397
2351,voor,-0.22795895,-1.8529589,voor,-0.02016904,-4.8951693
2352,tegen,-1.146574,-0.396574,tegen,-2.931511,-0.056510977
2353,tegen,-5.505151,-0.0051508583,tegen,-9.750707,-0.000706833
2354,tegen,-4.2664957,-0.016495638,tegen,-12.125665,-0.000664899
2355,tegen,-4.266317,-0.016316928,voor,-0.3204932,-1.3204932
2356,tegen,-7.502659,-0.0026590123,tegen,-7.627352,-0.0023522184
2357,tegen,-14.127046,-0.0020455788,voor,-0.048674572,-10.423675
2358,tegen,-5.50508,-0.005080176,tegen,-13.875721,-0.0007207724
2359,tegen,-5.50508,-0.005080176,tegen,-13.875721,-0.0007207724
2360,tegen,-3.289851,-0.039850887,voor,-0.01607883,-12.391079
2361,tegen,-8.625732,-0.00073231687,voor,-0.038119294,-10.788119
2362,tegen,-5.3808813,-0.005881153,voor,-0.10029002,-12.10029
2363,tegen,-10.126098,-0.001097834,voor,-0.1603203,-11.41032
2364,tegen,-3.2907338,-0.04073381,voor,-0.048654586,-12.923655
2365,tegen,-7.6309514,-0.0059511987,voor,-0.05050224,-3.3005023
2366,voor,-0.4831626,-0.98316264,voor,-0.012131097,-6.887131
2367,tegen,-9.878013,-0.003013,voor,-0.043131642,-9.668132
2368,tegen,-4.883964,-0.008963875,voor,-0.048907094,-3.173907
2369,voor,-0.3903985,-1.1403985,voor,-0.048657767,-12.423657
2370,tegen,-5.256125,-0.0061250217,voor,-0.01428621,-9.514286
2371,tegen,-1.0571299,-0.43212992,voor,-0.20153517,-14.076535
2372,tegen,-4.1414647,-0.016464934,voor,-0.007677369,-10.132677
2373,voor,-0.40070722,-1.1507072,voor,-0.25204656,-14.127047
2374,tegen,-1.411082,-0.28608203,voor,-0.2520299,-12.752029
2375,tegen,-4.5152054,-0.015205562,voor,-0.05502198,-9.680022
2376,voor,-0.06230869,-8.187308,voor,-0.024977203,-4.399977
2377,tegen,-15.252318,-0.0023185571,tegen,-13.001401,-0.0014008333
2378,voor,-0.03823553,-8.913236,voor,-0.048653677,-12.548654
2379,tegen,-8.875778,-0.0007782965,voor,-0.01476026,-7.5147605
2380,tegen,-12.502018,-0.002018094,voor,-0.008261604,-6.5082617
2381,voor,-0.16545744,-5.2904572,tegen,-6.5031815,-0.003181279
2382,tegen,-8.001509,-0.0015087933,voor,-0.38699594,-12.761996
2383,voor,-0.14959279,-2.0245929,voor,-0.014412881,-8.514413
2384,voor,-0.043459624,-3.7934597,tegen,-5.256531,-0.0065306304
2385,tegen,-5.5061445,-0.0061445767,voor,-0.062071204,-10.187071
2386,tegen,-10.626493,-0.0014930804,voor,-0.034858357,-6.784858
2387,tegen,-5.62904,-0.004039576,voor,-0.016564237,-7.6415644
2388,tegen,-9.2513895,-0.0013890432,voor,-0.023303712,-11.023304
2389,tegen,-6.2544575,-0.0044572973,voor,-0.11632503,-2.2413251
2390,tegen,-2.9311054,-0.056105435,voor,-0.048664693,-11.548665
2391,tegen,-6.132171,-0.007171282,voor,-0.092068896,-2.467069
2392,tegen,-2.354604,-0.10460392,voor,-0.048657883,-11.423657
2393,voor,-0.3133553,-14.813355,voor,-0.38695347,-15.261953
2394,tegen,-12.500435,-0.00043496056,tegen,-11.125473,-0.00047332948
2395,tegen,-4.1440716,-0.019071642,voor,-0.14803348,-3.3980334
2396,tegen,-15.503304,-0.003303193,tegen,-1.8066115,-0.18161152
2397,voor,-0.013850705,-5.5138507,voor,-0.10028873,-13.975288
2398,tegen,-13.500586,-0.00058520306,voor,-0.027249552,-5.0272493
2399,tegen,-9.751674,-0.0016733953,voor,-0.021140244,-4.39614
2400,voor,-0.100279994,-13.10028,voor,-0.012893014,-8.012893
2401,voor,-0.09191232,-2.7169123,tegen,-0.9007506,-0.5257506
2402,tegen,-3.6526632,-0.02766315,voor,-0.021015475,-7.7710156
2403,voor,-0.062033676,-12.062034,voor,-0.06204129,-14.187041
2404,tegen,-15.3811035,-0.006103339,voor,-0.010719648,-7.01072
2405,tegen,-12.628339,-0.0033389563,voor,-0.019119939,-7.0191197
2406,tegen,-2.8131566,-0.063156664,voor,-0.31335923,-12.938359
2407,tegen,-13.502942,-0.0029419248,voor,-0.020654121,-9.645654
2408,tegen,-7.1266975,-0.001697557,voor,-0.038115736,-11.1631155
2409,voor,-0.029929483,-9.029929,voor,-0.39049605,-1.140496
2410,voor,-0.063874446,-6.3138742,voor,-0.020116696,-6.270117
2411,tegen,-2.6960518,-0.07105183,voor,-0.10026825,-15.350268
2412,voor,-0.091960065,-3.84196,tegen,-0.982648,-0.48264804
2413,voor,-0.063138545,-6.8131385,tegen,-8.125729,-0.00072839786
2414,tegen,-7.1269884,-0.0019883518,voor,-0.06202852,-13.187029
2415,tegen,-3.0512388,-0.05123879,tegen,-2.8136134,-0.063613504
2416,voor,-0.102856025,-5.977856,tegen,-3.7762513,-0.026251419
2417,tegen,-4.388558,-0.013557689,voor,-0.16635299,-1.916353
2418,voor,-0.07930833,-7.9543085,tegen,-1.7042408,-0.20424083
2419,tegen,-14.12613,-0.0011303326,voor,-0.026664259,-4.4016643
2420,tegen,-6.6272864,-0.0022865685,voor,-0.078961276,-12.953961
2421,voor,-0.41147193,-1.161472,voor,-0.20150602,-12.951506
2422,tegen,-3.530498,-0.030497937,tegen,-15.001306,-0.0013059527
2423,voor,-0.20170774,-8.576708,voor,-0.018576436,-7.8935766
2424,voor,-0.25201073,-13.75201,tegen,-0.7759098,-0.6509098
2425,tegen,-9.875284,-0.00028410007,voor,-0.035578676,-3.7855787
2426,voor,-0.20151334,-12.201513,tegen,-12.376255,-0.0012554689
2427,tegen,-3.2900395,-0.040039655,tegen,-9.375695,-0.0006952776
2428,voor,-0.16564281,-2.1656427,tegen,-11.376307,-0.0013069062
2429,voor,-0.04209736,-4.1670976,voor,-0.062057424,-10.4370575
2430,tegen,-8.251573,-0.0015725913,voor,-0.048638236,-12.173638
2431,voor,-0.110958226,-3.4859583,voor,-0.07742826,-3.0774283
2432,tegen,-6.751975,-0.0019750267,voor,-0.078961395,-14.078961
2433,tegen,-10.250437,-0.0004371062,voor,-0.048651632,-11.673652
2434,tegen,-12.0033045,-0.00330462,tegen,-7.377127,-0.0021269454
2435,tegen,-14.251134,-0.0011341434,voor,-0.01422251,-11.139222
2436,tegen,-8.251947,-0.0019474374,voor,-0.09631124,-2.4713113
2437,tegen,-4.8830466,-0.008046745,voor,-0.2520236,-14.002024
2438,voor,-0.026692003,-4.776692,tegen,-11.125468,-0.00046832662
2439,tegen,-1.505235,-0.2552349,tegen,-13.377593,-0.0025932542
2440,tegen,-10.750961,-0.0009613622,tegen,-2.931553,-0.056552883
2441,tegen,-6.153957,-0.028956845,tegen,-2.7287276,-0.10372747
2442,voor,-0.25209522,-9.502095,tegen,-7.876614,-0.001614008
2443,voor,-0.16124001,-2.03624,tegen,-5.1318645,-0.006864559
2444,tegen,-3.6529467,-0.02794662,voor,-0.08815742,-2.5881574
2445,tegen,-6.128403,-0.0034031172,voor,-0.10028226,-13.600283
2446,tegen,-2.6964145,-0.07141439,voor,-0.07896084,-13.07896
2447,tegen,-8.376565,-0.0015650922,voor,-0.1002994,-10.7253
2448,tegen,-5.131699,-0.0066989153,voor,-0.00808057,-7.7580805
2449,tegen,-9.875658,-0.0006578696,voor,-0.038087733,-14.538088
2450,tegen,-9.0022,-0.0022002172,voor,-0.018540509,-6.0185404
2451,tegen,-5.1348906,-0.009890781,tegen,-4.2659206,-0.015920458
2452,tegen,-12.126437,-0.0014373737,tegen,-6.130249,-0.0052489373
2453,tegen,-12.502589,-0.002589335,voor,-0.019367961,-6.769368
2454,tegen,-3.7745855,-0.024585418,voor,-0.016218416,-8.891218
2455,tegen,-4.141961,-0.016961036,voor,-0.16031714,-12.285317
2456,tegen,-12.625771,-0.00077043637,voor,-0.32763115,-1.3276311
2457,voor,-0.59135735,-0.84135735,voor,-0.38696885,-14.261969
2458,tegen,-9.0006485,-0.000648933,voor,-0.10030448,-12.225305
2459,tegen,-4.018686,-0.018685605,voor,-0.06204118,-11.937041
2460,voor,-0.18636373,-2.0613637,voor,-0.1303004,-5.7553005
2461,tegen,-12.875458,-0.00045795587,voor,-0.062038157,-12.937038
2462,tegen,-1.8063892,-0.1813892,voor,-0.040660568,-3.5406606
2463,tegen,-6.254098,-0.0040981085,voor,-0.029823167,-10.404823
2464,tegen,-11.625361,-0.0003609681,voor,-0.12699457,-15.751994
2465,tegen,-2.5798426,-0.0798425,voor,-0.026436152,-9.401436
2466,tegen,-9.375352,-0.00035190862,voor,-0.25205484,-14.377055
2467,tegen,-4.2656016,-0.0156016415,voor,-0.038104374,-12.038104
2468,tegen,-10.251656,-0.0016554212,voor,-0.034145135,-4.1591454
2469,tegen,-10.2508545,-0.00085428613,voor,-0.038366202,-8.288366
2470,tegen,-9.751207,-0.0012074959,voor,-0.10028194,-13.475282
2471,tegen,-3.530875,-0.030874861,voor,-0.023296025,-13.398296
2472,tegen,-4.388297,-0.013297047,voor,-0.038094394,-12.2880945
2473,tegen,-5.3804975,-0.005497461,voor,-0.011417011,-8.011417
2474,tegen,-13.005409,-0.0054091346,voor,-0.016135247,-6.266135
2475,tegen,-12.876454,-0.0014540439,voor,-0.07896877,-12.828969
2476,tegen,-8.002017,-0.0020169057,voor,-0.03808877,-13.288089
2477,tegen,-6.626923,-0.0019230411,voor,-0.009896567,-9.134896
2478,tegen,-8.626292,-0.0012926165,voor,-0.011313065,-6.511313
2479,tegen,-10.250632,-0.00063202076,voor,-0.07489651,-2.9498966
2480,voor,-0.25201386,-13.877014,voor,-0.1270331,-10.377033
2481,tegen,-2.3535461,-0.103546165,tegen,-11.750913,-0.00091253634
2482,tegen,-12.000728,-0.0007278019,voor,-0.02328985,-12.14829
2483,tegen,-8.502526,-0.0025266723,voor,-0.018244764,-10.018245
2484,tegen,-3.8971412,-0.022141183,voor,-0.029817142,-10.904818
2485,tegen,-8.000591,-0.00059104036,voor,-0.16031206,-12.785312
2486,tegen,-11.500561,-0.0005611349,voor,-0.6373689,-0.7623689
2487,tegen,-3.7741601,-0.024160067,voor,-0.022241333,-4.022241
2488,voor,-0.100330785,-9.97533,tegen,-6.8766565,-0.0016567325
2489,tegen,-3.8968666,-0.021866664,voor,-0.04864948,-12.54865
2490,tegen,-10.0013075,-0.0013076179,tegen,-3.6534133,-0.028413337
2491,tegen,-2.5876157,-0.08761567,voor,-0.18861765,-1.8136177
2492,tegen,-13.625899,-0.00089943496,voor,-0.078975715,-11.203976
2493,tegen,-14.00143,-0.0014292863,voor,-0.029852306,-9.904852
2494,tegen,-15.137706,-0.012706236,tegen,-6.752323,-0.0023230796
2495,voor,-0.01514159,-5.5151415,voor,-0.009049646,-7.8840494
2496,tegen,-1.3210986,-0.32109857,voor,-0.023531025,-8.398531
2497,voor,-0.58601993,-0.83601993,voor,-0.012690931,-5.137691
2498,tegen,-3.5317059,-0.03170578,voor,-0.12701558,-14.002015
2499,tegen,-9.002789,-0.0027884692,tegen,-0.770737,-0.645737
2500,voor,-0.08527612,-2.7102761,voor,-0.048655037,-11.4236555
2501,tegen,-12.126055,-0.0010548418,voor,-0.043062218,-11.543062
2502,tegen,-7.0018883,-0.0018884223,voor,-0.20153144,-12.326531
2503,tegen,-7.6269927,-0.001992874,voor,-0.022797905,-5.397798
2504,voor,-0.10113496,-7.101135,voor,-0.025178915,-5.400179
2505,tegen,-8.2513485,-0.0013489265,voor,-0.043193866,-8.918194
2506,tegen,-1.1388543,-0.38885432,voor,-0.10028787,-14.100287
2507,voor,-0.035571195,-4.410571,tegen,-12.751613,-0.0016130544
2508,voor,-0.1104889,-2.735489,tegen,-12.125549,-0.00054898346
2509,tegen,-6.6269045,-0.0019046048,voor,-0.04870546,-10.048705
2510,voor,-0.70350564,-0.70350564,tegen,-8.250954,-0.0009540981
2511,tegen,-4.5127816,-0.012781562,tegen,-3.1706252,-0.045625158
2512,tegen,-1.50948,-0.25948006,voor,-0.009145566,-7.6341457
2513,voor,-0.038137306,-9.913137,voor,-0.008725902,-9.508726
2514,tegen,-12.001449,-0.0014485642,tegen,-4.020171,-0.020171262
2515,tegen,-7.1275315,-0.0025313103,tegen,-6.7525115,-0.002511451
2516,tegen,-10.751143,-0.0011436724,voor,-0.12701356,-12.377013
2517,tegen,-0.79901594,-0.67401594,tegen,-15.627937,-0.0029375255
2518,tegen,-13.500808,-0.000807606,voor,-0.038107928,-11.163108
2519,tegen,-1.7164524,-0.34145236,tegen,-11.889294,-0.014293971
2520,voor,-0.12705632,-10.252056,tegen,-13.756054,-0.006054174
2521,tegen,-6.50204,-0.002039868,voor,-0.038097147,-11.663097
2522,tegen,-8.00242,-0.002420845,voor,-0.026622701,-8.276623
2523,voor,-0.027008815,-4.152009,voor,-0.018217608,-10.643218
2524,voor,-0.018522374,-8.018522,voor,-0.007699253,-9.757699
2525,voor,-0.062024593,-11.937025,voor,-0.02329148,-12.273292
2526,tegen,-8.001096,-0.0010959267,voor,-0.026441947,-9.276442
2527,voor,-0.04864369,-13.548644,tegen,-3.2898786,-0.03987849
2528,tegen,-13.751294,-0.0012945238,tegen,-1.9139624,-0.16396236
2529,tegen,-13.125383,-0.00038348293,voor,-0.085271075,-2.5852711
2530,tegen,-2.1281946,-0.12819453,voor,-0.10030317,-15.850304
2531,tegen,-6.627282,-0.002281934,voor,-0.029814022,-10.654814
2532,tegen,-2.935323,-0.060322892,voor,-0.35490426,-1.2299043
2533,tegen,-1.602449,-0.22744906,voor,-0.029805692,-12.279806
2534,tegen,-11.252619,-0.0026188241,voor,-0.056448344,-3.4314485
2535,voor,-0.032906465,-5.7829065,voor,-0.52538174,-0.90038174
2536,tegen,-5.5076566,-0.007656677,voor,-0.20151946,-12.201519
2537,tegen,-11.001278,-0.0012783305,voor,-0.06562869,-2.9406288
2538,tegen,-3.051105,-0.05110503,voor,-0.023324909,-10.273325
2539,tegen,-0.9818131,-0.4818131,voor,-0.102388486,-2.4773884
2540,voor,-0.034359172,-3.5343592,voor,-0.04864698,-15.798647
2541,tegen,-14.001794,-0.0017938241,tegen,-4.021125,-0.021124609
2542,tegen,-13.752056,-0.0020559274,tegen,-14.378744,-0.0037440255
2543,tegen,-13.000901,-0.0009008581,tegen,-6.253393,-0.0033931334
2544,voor,-0.70984197,-0.70984197,tegen,-11.001147,-0.0011474832
2545,tegen,-10.250964,-0.0009639847,voor,-0.038100816,-12.788101
2546,tegen,-14.377055,-0.0020554543,voor,-0.024902552,-4.0249023
2547,tegen,-10.752346,-0.0023463957,voor,-0.03826019,-8.78826
2548,tegen,-13.751817,-0.001816671,voor,-0.015117271,-7.015117
2549,voor,-0.037274133,-4.9122744,voor,-0.3134068,-14.438407
2550,tegen,-11.2503195,-0.0003190194,voor,-0.048648685,-14.298649
2551,tegen,-14.882771,-0.0077709444,voor,-0.012794863,-6.387795
2552,tegen,-7.7528095,-0.0028093907,voor,-0.6982958,-0.6982958
2553,tegen,-12.629758,-0.0047579845,voor,-0.06203154,-12.312032
2554,tegen,-3.2906854,-0.0406854,voor,-0.12701178,-12.127012
2555,tegen,-2.1302338,-0.13023385,voor,-0.007306907,-6.632307
2556,tegen,-8.126038,-0.0010376911,voor,-0.12701,-14.25201
2557,voor,-0.12702292,-15.877023,voor,-0.018819211,-7.3938193
2558,tegen,-4.141789,-0.016788976,voor,-0.31338093,-15.063381
2559,voor,-0.037256338,-4.9122562,voor,-0.693258,-16.193258
2560,voor,-0.2651054,-1.5151054,voor,-0.029809047,-14.154809
2561,tegen,-3.41141,-0.036409978,voor,-0.38699752,-16.011997
2562,tegen,-12.503737,-0.003737849,tegen,-13.126626,-0.001625668
2563,tegen,-10.750828,-0.0008280907,tegen,-9.501221,-0.0012211787
2564,voor,-0.46046448,-1.0854645,tegen,-6.255019,-0.005019206
2565,tegen,-4.268567,-0.018567074,tegen,-11.628774,-0.0037738355
2566,voor,-0.12765235,-2.3776524,tegen,-1.057478,-0.43247792
2567,tegen,-7.2520328,-0.002032969,voor,-0.03878854,-7.2887883
2568,tegen,-1.2284338,-0.35343382,tegen,-15.127586,-0.0025864814
2569,tegen,-6.1276307,-0.002630827,tegen,-4.635271,-0.010271142
2570,tegen,-5.6313496,-0.006349523,voor,-0.07899444,-10.203995
2571,tegen,-14.875971,-0.0009708949,tegen,-6.3772182,-0.002218415
2572,tegen,-3.6531415,-0.028141472,tegen,-2.5805392,-0.08053917
2573,tegen,-12.500435,-0.00043496056,tegen,-11.125473,-0.00047332948
2574,tegen,-7.7534127,-0.0034126095,voor,-0.12702176,-11.752022
2575,tegen,-6.6278644,-0.0028643196,voor,-0.23028535,-1.7302854
2576,voor,-0.2535463,-6.503546,tegen,-15.878733,-0.0037323802
2577,tegen,-13.000592,-0.00059187476,voor,-0.006598964,-6.006599
2578,voor,-0.034863997,-4.784864,voor,-0.026512414,-8.776512
2579,tegen,-10.629236,-0.004236293,voor,-0.28863215,-1.4136322
2580,tegen,-12.127056,-0.0020561658,voor,-0.0222629,-4.397263
2581,tegen,-15.00117,-0.0011703447,voor,-0.020883901,-4.270884
2582,tegen,-7.6261616,-0.0011617694,voor,-0.10028053,-13.475281
2583,tegen,-2.1309924,-0.13099249,voor,-0.048658222,-11.423658
2584,tegen,-12.500435,-0.00043496056,tegen,-10.375775,-0.0007758006
2585,tegen,-1.7022371,-0.20223714,voor,-0.048652314,-13.173653
2586,tegen,-7.501088,-0.0010879474,voor,-0.078962274,-12.078962
2587,tegen,-6.2525635,-0.0025636493,voor,-0.07895677,-14.203957
2588,tegen,-9.500799,-0.00079878856,tegen,-13.000904,-0.00090431503
2589,tegen,-9.126149,-0.0011490292,voor,-0.25202852,-14.502028
2590,tegen,-2.4668663,-0.09186622,tegen,-7.751189,-0.0011890413
2591,voor,-0.023298003,-12.273298,voor,-0.006599556,-7.3815994
2592,tegen,-11.62643,-0.0014296402,voor,-0.25842416,-2.1334243
2593,tegen,-1.6024597,-0.2274597,tegen,-6.003029,-0.0030286906
2594,tegen,-6.7518787,-0.0018787816,tegen,-9.000824,-0.00082439533
2595,tegen,-6.503181,-0.0031808019,voor,-0.048647434,-12.423648
2596,tegen,-6.6272283,-0.0022280486,voor,-0.07896392,-12.578964
2597,tegen,-10.750544,-0.0005436193,voor,-0.06229469,-8.312295
2598,tegen,-14.626624,-0.00162388,tegen,-2.1296108,-0.12961067
2599,tegen,-11.000741,-0.0007407767,voor,-0.0206352,-9.895636
2600,tegen,-9.3788395,-0.003839856,voor,-0.02341819,-9.148418
2601,tegen,-7.2515955,-0.0015953187,voor,-0.04869013,-10.17369
2602,voor,-0.5709032,-0.9459032,tegen,-8.379462,-0.004462401
2603,tegen,-13.501608,-0.0016080588,voor,-0.024668457,-5.5246687
2604,tegen,-3.8972886,-0.02228867,voor,-0.16028272,-14.910283
2605,tegen,-1.911606,-0.161606,voor,-0.014224738,-10.514225
2606,tegen,-8.12615,-0.0011504596,voor,-0.0297977,-11.904798
2607,tegen,-5.3805003,-0.00550043,voor,-0.014377627,-8.639378
2608,tegen,-6.129586,-0.0045860615,voor,-0.01371656,-6.7637167
2609,tegen,-0.8301694,-0.5801694,voor,-0.12700686,-14.377007
2610,tegen,-4.142035,-0.017034998,voor,-0.029790882,-13.154791
2611,tegen,-11.627065,-0.0020643764,tegen,-1.6023657,-0.22736579
2612,voor,-0.029075423,-4.7790756,voor,-0.016285963,-8.516286
2613,voor,-0.038567636,-7.6635675,voor,-0.024100374,-5.1491003
2614,tegen,-2.4671838,-0.092183925,voor,-0.10027622,-13.725276
2615,voor,-0.20149949,-15.8265,voor,-0.42041585,-1.1704159
2616,voor,-0.41544273,-1.1654427,tegen,-1.411299,-0.28629893
2617,voor,-0.030211726,-4.655212,tegen,-1.5066358,-0.2566358
2618,tegen,-3.896444,-0.021444013,voor,-0.035016652,-6.6600165
2619,tegen,-9.126438,-0.0014382083,voor,-0.01620962,-9.01621
2620,tegen,-2.580842,-0.080841914,tegen,-5.381204,-0.006204177
2621,tegen,-1.4087753,-0.2837754,voor,-0.038096577,-13.663096
2622,tegen,-14.5033245,-0.003324461,tegen,-12.626134,-0.0011336666
2623,voor,-0.04978636,-6.7997866,voor,-0.107513666,-2.3575137
2624,voor,-0.3596015,-1.2346015,voor,-0.12702858,-11.127028
2625,voor,-0.16305082,-5.9130507,tegen,-13.876253,-0.0012530885
2626,voor,-0.051042397,-6.0510426,tegen,-1.1426187,-0.3926187
2627,tegen,-10.626451,-0.0014505908,voor,-0.5760404,-16.82604
2628,tegen,-9.87545,-0.00045033416,tegen,-8.251148,-0.001148314
2629,voor,-0.31355482,-8.563555,voor,-0.38114363,-1.2561436
2630,voor,-0.39886692,-1.1488669,voor,-0.009991222,-8.509992
2631,voor,-0.0790168,-9.704017,voor,-0.63968223,-0.76468223
2632,tegen,-14.875598,-0.0005978313,tegen,-14.125629,-0.0006295175
2633,tegen,-11.6258335,-0.00083380874,voor,-0.019667594,-4.5196676
2634,tegen,-9.501695,-0.001694819,tegen,-13.626116,-0.0011154505
2635,tegen,-5.2566123,-0.0066122264,voor,-0.06203782,-11.562037
