,id,gpt-3.5turbo_de PVV_vote,gpt-3.5turbo_de PVV_voor_lprob,gpt-3.5turbo_de PVV_tegen_lprob,gpt-3.5turbo_GroenLinks-PvdA_vote,gpt-3.5turbo_GroenLinks-PvdA_voor_lprob,gpt-3.5turbo_GroenLinks-PvdA_tegen_lprob,gpt-3.5turbo_de VVD_vote,gpt-3.5turbo_de VVD_voor_lprob,gpt-3.5turbo_de VVD_tegen_lprob,gpt-3.5turbo_het NSC_vote,gpt-3.5turbo_het NSC_voor_lprob,gpt-3.5turbo_het NSC_tegen_lprob,gpt-3.5turbo_D66_vote,gpt-3.5turbo_D66_voor_lprob,gpt-3.5turbo_D66_tegen_lprob,gpt-3.5turbo_de BBB_vote,gpt-3.5turbo_de BBB_voor_lprob,gpt-3.5turbo_de BBB_tegen_lprob,gpt-3.5turbo_het CDA_vote,gpt-3.5turbo_het CDA_voor_lprob,gpt-3.5turbo_het CDA_tegen_lprob,gpt-3.5turbo_de SP_vote,gpt-3.5turbo_de SP_voor_lprob,gpt-3.5turbo_de SP_tegen_lprob,gpt-3.5turbo_de ChristenUnie_vote,gpt-3.5turbo_de ChristenUnie_voor_lprob,gpt-3.5turbo_de ChristenUnie_tegen_lprob,gpt-3.5turbo_DENK_vote,gpt-3.5turbo_DENK_voor_lprob,gpt-3.5turbo_DENK_tegen_lprob,gpt-3.5turbo_PvdD_vote,gpt-3.5turbo_PvdD_voor_lprob,gpt-3.5turbo_PvdD_tegen_lprob,gpt-3.5turbo_SGP_vote,gpt-3.5turbo_SGP_voor_lprob,gpt-3.5turbo_SGP_tegen_lprob,gpt-3.5turbo_de FVD_vote,gpt-3.5turbo_de FVD_voor_lprob,gpt-3.5turbo_de FVD_tegen_lprob,gpt-3.5turbo_Volt_vote,gpt-3.5turbo_Volt_voor_lprob,gpt-3.5turbo_Volt_tegen_lprob,gpt-3.5turbo_JA21_vote,gpt-3.5turbo_JA21_voor_lprob,gpt-3.5turbo_JA21_tegen_lprob
1205,2023D28296,voor,-0.4943317,-0.9950546,voor,-0.004469166,-6.132321,voor,-0.29068244,-1.4121653,voor,-0.0020315384,-6.8771515,voor,-0.013507941,-4.3612804,voor,-0.034035686,-3.5809908,voor,-0.008841113,-6.84512,voor,-0.03608485,-3.5005147,voor,-0.012539913,-5.141925,voor,-0.007860004,-5.3602715,voor,-0.010514065,-4.918227,voor,-0.044890422,-3.2125425,voor,-0.15663956,-1.9511704,voor,-0.010122699,-5.9356637,voor,-0.012021551,-5.254249
1206,2023D28569,Deze motie is niet concreet genoeg om een duidelijk standpunt in te nemen. Het bevat meerdere verzoeken en onderwerpen. Het is beter om de motie op te splitsen in afzonderlijke onderdelen voor een duidelijkere beoordeling.,-1.1815153,-4.7048078,voor,-0.0051474194,-7.554792,voor,-0.045204476,-4.112738,voor,-0.00047809765,-9.947616,voor,-0.0054509896,-6.3292656,voor,-0.0038645624,-8.451643,voor,-0.051220104,-6.4152584,voor,-0.03113523,-6.4014583,voor,-0.14250222,-3.7141252,voor,-0.0046455036,-8.751544,voor,-0.024302837,-4.0667243,voor,-0.43035677,-1.061918,voor,-0.21976677,-1.6508218,voor,-0.0020190477,-7.7309713,voor,-0.0033650966,-7.7057652
1207,2023D28307,tegen,-2.8470972,-0.09974274,voor,-0.29406488,-1.4819826,tegen,-2.609021,-0.08245548,voor,-0.57376754,-0.83599746,tegen,-2.3009992,-0.11145838,voor,-0.40228808,-1.1352669,tegen,-3.0271294,-0.059611574,tegen,-1.0899062,-0.41643855,tegen,-2.3134408,-0.11593487,tegen,-1.0146517,-0.4674982,tegen,-2.4168248,-0.097502306,tegen,-1.564728,-0.23695584,tegen,-3.2258053,-0.045921434,voor,-0.47001022,-1.0110183,tegen,-2.3465729,-0.10226452
1208,2023D28548,voor,-0.25053784,-1.5320454,voor,-0.0036423577,-7.9979815,voor,-0.013445141,-5.3308587,voor,-0.0012068999,-8.41979,voor,-0.0020002502,-8.244309,voor,-0.008793135,-5.65103,voor,-0.002919115,-8.716075,voor,-0.009180536,-4.831553,voor,-0.017753957,-4.791695,voor,-0.004336122,-5.5590887,voor,-0.0026762492,-7.911452,voor,-0.004417063,-5.597078,voor,-0.0058959685,-5.614678,voor,-0.0032062347,-6.452921,voor,-0.0017675278,-6.768497
1209,2023D28570,voor,-0.36925635,-1.2089227,voor,-0.002294898,-7.86324,voor,-0.014928101,-4.451583,voor,-0.0019372005,-7.029203,voor,-0.0011496253,-10.123935,voor,-0.0037487715,-6.9767733,voor,-0.0037816663,-7.353473,voor,-0.0068201623,-5.3857837,voor,-0.010416029,-5.4415627,voor,-0.007760773,-5.751974,voor,-0.0016505412,-6.6106515,voor,-0.0018609266,-7.2951007,voor,-0.016476758,-4.1863813,voor,-0.0012484469,-8.499648,voor,-0.01109498,-4.6259365
1210,2023D28599,voor,-0.0139780305,-4.5040197,voor,-0.0011421227,-8.457939,voor,-0.034974746,-3.5902078,voor,-0.001756218,-8.602507,voor,-0.00063166313,-7.749005,voor,-0.0035247637,-6.759802,voor,-0.0025501004,-7.6619015,voor,-0.0023198684,-6.371508,voor,-0.005236241,-6.170653,voor,-0.0014241642,-7.2651324,voor,-0.0023939637,-6.350941,voor,-0.009579711,-4.7317286,voor,-0.009465881,-5.2661204,voor,-0.00095981994,-7.3666615,voor,-0.004784919,-5.5487323
1211,2023D28290,voor,-0.022522507,-5.0662293,voor,-0.002553904,-8.770674,voor,-0.009007117,-7.4762845,voor,-0.008874194,-7.749841,voor,-0.0026481906,-9.569079,voor,-0.012036629,-7.934776,voor,-0.01332399,-8.4539385,voor,-0.0058004553,-6.376501,voor,-0.0067117014,-6.3313346,voor,-0.0014589276,-7.3220043,voor,-0.0015760444,-8.8344145,voor,-0.04260538,-3.1980371,voor,-0.013533589,-4.396903,voor,-0.0014339206,-7.804546,voor,-0.010795724,-8.213034
1212,2023D28557,voor,-0.28885463,-1.5157986,voor,-0.0005879411,-8.53667,voor,-0.33781502,-1.2679317,voor,-0.0023651824,-6.3153973,voor,-0.0010216169,-8.669549,voor,-0.013329287,-7.5685415,voor,-0.0075594177,-5.5224767,voor,-0.002243989,-7.6404448,voor,-0.03479607,-3.4541743,voor,-0.0046634227,-5.508484,voor,-0.01599589,-4.1757708,voor,-0.017200569,-4.1765785,voor,-0.047724318,-3.0882897,voor,-0.0076834117,-4.9898953,voor,-0.01968805,-3.9577146
1213,2023D27805,tegen,-3.8005648,-0.026877461,voor,-0.0016492337,-7.724378,voor,-0.43184498,-1.0753748,voor,-0.0030080115,-6.550997,voor,-0.0026611472,-6.1790986,voor,-0.017873285,-4.2694144,voor,-0.005536589,-6.633081,voor,-0.0097324755,-4.788352,voor,-0.010879095,-4.7811904,voor,-0.018016016,-5.6137056,voor,-0.022964979,-3.8319268,voor,-0.14460164,-2.0138147,voor,-0.12976123,-2.250115,voor,-0.004126723,-5.970582,voor,-0.007449376,-4.9697695
1214,2023D27345,voor,-0.0028665662,-6.7937393,voor,-0.0027148803,-9.477996,voor,-0.0009364743,-8.901142,voor,-0.000477144,-11.757338,voor,-0.0012967812,-11.28401,voor,-0.004969982,-12.610333,voor,-0.0012880941,-11.159221,voor,-0.0020452212,-11.504405,voor,-0.0023832573,-7.7961206,voor,-0.00035703435,-11.263044,voor,-0.0010342379,-11.4994545,voor,-0.0016428076,-6.6318345,voor,-0.0008789466,-8.291765,voor,-0.0004746407,-10.890209,voor,-0.0005562512,-9.341769
1215,2023D27728,voor,-0.0051541813,-7.7309175,voor,-0.003747345,-11.208331,voor,-0.002927661,-10.902946,voor,-0.004223355,-11.276732,voor,-0.0013522606,-9.254141,voor,-0.0028287696,-11.043896,voor,-0.0013992835,-10.14491,voor,-0.0015555671,-7.4300966,voor,-0.0027283137,-8.175799,voor,-0.024399754,-12.329595,voor,-0.0023944406,-10.858129,voor,-0.0022410124,-8.467947,voor,-0.0016198381,-9.409394,voor,-0.0007899748,-10.887283,voor,-0.0009445765,-9.516426
1216,2023D28861,tegen,-1.8996513,-0.16513127,voor,-0.0011431955,-7.481299,voor,-0.025446827,-3.8679705,voor,-0.0025178732,-8.212488,voor,-0.002715834,-6.391369,voor,-0.0183672,-4.128782,voor,-0.039411478,-3.4145813,voor,-0.010933689,-4.6186056,voor,-0.02084082,-4.5735273,voor,-0.009354755,-4.731776,voor,-0.0025636493,-6.249342,voor,-0.03126325,-3.5298176,voor,-0.59280705,-0.8227055,voor,-0.003437919,-6.0071955,voor,-0.01224485,-4.463098
1217,2023D28855,voor,-0.007177783,-5.2679143,voor,-0.0008641763,-10.66083,voor,-0.004156399,-9.814438,voor,-0.002336997,-10.1576185,voor,-0.006540697,-9.691397,voor,-0.012837592,-9.170749,voor,-0.008935518,-9.326408,voor,-0.0017342021,-8.555187,voor,-0.004046937,-7.591657,voor,-0.0023044122,-10.485533,voor,-0.005454667,-10.489834,voor,-0.0018458171,-7.414142,voor,-0.0022317364,-6.9878807,voor,-0.0010290003,-7.776252,voor,-0.008304277,-9.109755
1218,2023D28858,tegen,-1.1301819,-0.41121832,voor,-0.0023641132,-6.217,voor,-0.14785348,-2.026775,voor,-0.014762032,-4.2459555,voor,-0.016943237,-4.109614,voor,-0.013423616,-4.440166,voor,-0.046694554,-3.1329906,voor,-0.077310085,-2.6278052,voor,-0.062340725,-2.8387232,voor,-0.0026684038,-6.327017,voor,-0.09422161,-2.413447,tegen,-0.97071284,-0.4779188,voor,-0.36887482,-1.1829007,voor,-0.006106659,-5.1424212,voor,-0.047541555,-3.0840406
1219,2023D28851,voor,-0.0076873163,-5.313662,voor,-0.0031783062,-9.606681,voor,-0.0013024994,-7.606188,voor,-0.0009150397,-8.492793,voor,-0.0004948907,-9.062335,voor,-0.0073897443,-10.906318,voor,-0.008550038,-8.61708,voor,-0.0030414087,-5.984393,voor,-0.0051311697,-7.258036,voor,-0.001821197,-7.116897,voor,-0.007145241,-9.164696,voor,-0.0065762233,-5.61799,voor,-0.008001338,-5.0846825,voor,-0.0011643881,-7.4967756,voor,-0.0013479729,-10.0567255
1220,2023D28853,tegen,-2.238808,-0.13504045,voor,-0.011023419,-4.6272783,voor,-0.5312446,-0.8963626,voor,-0.008794908,-4.881817,voor,-0.0049118544,-5.6842732,voor,-0.17356925,-1.8726354,voor,-0.18304041,-1.8286493,voor,-0.059469715,-2.9243226,voor,-0.21536346,-1.7422724,voor,-0.111268334,-2.3288453,voor,-0.0142779825,-4.389858,voor,-0.17513557,-1.8444033,voor,-0.46210426,-1.0111442,voor,-0.0046449113,-5.5715013,voor,-0.10730831,-2.2975016
1221,2023D28433,voor,-0.65226716,-0.7540967,voor,-0.0009950602,-8.161788,voor,-0.008779071,-5.047954,voor,-0.0007879484,-7.43898,voor,-0.00066609104,-8.109869,voor,-0.0034954231,-6.367429,voor,-0.0014079708,-8.652107,voor,-0.0031629875,-6.5199094,voor,-0.0040015844,-6.965006,voor,-0.0021453816,-8.793146,voor,-0.0019536102,-7.538325,voor,-0.017472029,-4.1129045,voor,-0.02257729,-4.0388184,voor,-0.0006772888,-8.321934,voor,-0.0016474456,-7.021766
1222,2023D28439,voor,-0.43328106,-1.0615617,voor,-0.0044029364,-10.587035,voor,-0.004004315,-5.792836,voor,-0.0014077325,-8.43869,voor,-0.00066406454,-8.358828,voor,-0.011660827,-6.7012153,voor,-0.003479501,-8.58814,voor,-0.0015328322,-8.383355,voor,-0.011338523,-9.313455,voor,-0.00037514235,-9.384624,voor,-0.0015256909,-8.41827,voor,-0.0058275913,-5.3866143,voor,-0.02080451,-4.210017,voor,-0.0012285619,-7.0372715,voor,-0.0037589902,-9.970491
1223,2023D28376,tegen,-1.5238794,-0.44378415,voor,-0.0019587288,-12.35762,voor,-0.25657433,-1.5285947,voor,-0.0009236077,-7.3361745,voor,-0.0016292405,-6.51137,voor,-0.013161759,-4.8362646,voor,-0.014453767,-5.4136696,voor,-0.0077522495,-6.273095,voor,-0.12533894,-6.6238093,voor,-0.020925345,-5.25502,voor,-0.002214608,-7.3690567,voor,-0.27203894,-1.4516158,voor,-0.2263459,-1.8513898,voor,-0.00053361355,-8.255926,voor,-0.0039500482,-6.426075
1224,2023D28542,tegen,-4.7831697,-0.01020731,voor,-0.0030221564,-6.212371,voor,-0.53861916,-0.88792145,voor,-0.008808615,-4.84911,voor,-0.0076598735,-4.951288,voor,-0.070988536,-2.7790308,voor,-0.020689728,-4.2204027,voor,-0.12876233,-2.130824,voor,-0.19864129,-1.7530313,voor,-0.05637139,-2.9157312,voor,-0.080422245,-2.5763538,tegen,-1.0620013,-0.42568693,tegen,-2.156917,-0.1322416,voor,-0.013585675,-4.9479213,voor,-0.08339866,-2.5488794
1225,2023D28436,tegen,-1.3859739,-0.38411233,voor,-0.002219488,-6.474384,voor,-0.123491876,-6.900828,voor,-0.0021867838,-6.920886,voor,-0.0072819456,-5.612783,voor,-0.008156129,-5.5989995,voor,-0.026540514,-5.956285,voor,-0.008782499,-6.1898737,voor,-0.04245572,-6.5193176,voor,-0.021193938,-5.4038215,voor,-0.013948638,-4.67535,voor,-0.021076752,-3.9936852,voor,-0.33426297,-1.6203519,voor,-0.004285911,-6.266577,voor,-0.021204328,-4.142775
1226,2023D27835,tegen,-1.0235139,-0.45453653,voor,-0.0019253022,-6.9099474,voor,-0.08755791,-2.7505865,voor,-0.0059440867,-5.1707735,voor,-0.038199283,-3.354285,voor,-0.012931264,-4.9676337,voor,-0.08789236,-2.5528467,voor,-0.043831177,-3.1961157,voor,-0.08065354,-2.5922558,voor,-0.0016499488,-6.8812904,voor,-0.019046493,-4.109491,voor,-0.19827375,-1.7245609,voor,-0.11779574,-2.3069093,voor,-0.005447674,-5.3568616,voor,-0.010013886,-4.6691213
1227,2023D27891,tegen,-2.0933564,-0.1427166,voor,-0.0024178687,-6.2390666,voor,-0.33660552,-1.2695279,voor,-0.0055387276,-5.371935,voor,-0.005564925,-5.535825,voor,-0.03717547,-3.398143,voor,-0.08150943,-2.644862,voor,-0.13340324,-2.100513,voor,-0.35819516,-1.2140187,voor,-0.01667034,-4.122547,voor,-0.035036325,-3.4076502,tegen,-0.760912,-0.6312123,voor,-0.13696374,-2.0973997,voor,-0.023504252,-3.8215199,voor,-0.06032244,-2.8662689
1228,2023D27888,tegen,-3.1336071,-0.087470196,voor,-0.0063855336,-5.173534,voor,-0.044185717,-3.6046772,voor,-0.013643886,-4.357495,voor,-0.0026196549,-6.303277,voor,-0.04697405,-3.224569,voor,-0.28666994,-1.4452679,voor,-0.10146568,-2.3501687,voor,-0.10887185,-2.3853211,voor,-0.46793318,-1.0453277,voor,-0.08339329,-2.5384371,tegen,-0.7830221,-0.6164915,tegen,-3.433347,-0.034217134,voor,-0.021132898,-3.9447856,voor,-0.085117154,-2.522415
1229,2023D27896,tegen,-3.827388,-0.0293306,tegen,-2.8285298,-0.06666806,tegen,-5.5734954,-0.005797959,tegen,-2.9814324,-0.05278264,tegen,-3.878274,-0.022225473,tegen,-1.55984,-0.24179341,tegen,-2.85374,-0.07877091,tegen,-3.732073,-0.025451822,tegen,-5.532314,-0.0066009723,tegen,-5.057271,-0.009377426,tegen,-4.0298505,-0.019926585,tegen,-2.3260105,-0.103699416,tegen,-3.0503166,-0.0525042,tegen,-2.7898457,-0.0652973,tegen,-2.943113,-0.055560917
1230,2023D27902,voor,-0.6376166,-0.7655501,voor,-0.0011242642,-9.378209,voor,-0.13537015,-2.0913124,voor,-0.0036437877,-5.831332,voor,-0.0025403479,-8.373125,voor,-0.033888653,-3.6033962,voor,-0.0022935905,-8.303918,voor,-0.0077812453,-5.004815,voor,-0.0074485596,-5.2409616,voor,-0.002027258,-7.3744426,voor,-0.005941952,-5.1673226,voor,-0.015988145,-4.446763,voor,-0.12182937,-2.190328,voor,-0.0045495075,-5.4467874,voor,-0.015907904,-4.2543187
1231,2023D27898,tegen,-6.273069,-0.0051338966,tegen,-3.0511818,-0.049068395,tegen,-4.676428,-0.18411073,tegen,-1.2309201,-0.49177104,tegen,-1.4693782,-0.27064392,tegen,-0.7989171,-0.6553567,tegen,-4.357736,-0.083282076,tegen,-3.1375976,-0.056466594,tegen,-2.28877,-0.14151892,tegen,-2.7532163,-0.07391587,tegen,-0.7653184,-0.63057566,tegen,-2.8362184,-0.064282,tegen,-4.212601,-0.018602882,tegen,-3.5029073,-0.033432435,voor,-0.6095345,-0.8410294
1232,2023D27879,Deze motie is niet specifiek genoeg geformuleerd om een duidelijk standpunt in te nemen. Kunt u meer details geven over de groep waar het over gaat en de context van de motie?,-1.1644362,-6.4560585,voor,-0.008396721,-8.45379,voor,-0.0873542,-4.4926295,voor,-0.0011757015,-8.741672,voor,-0.0010295926,-8.78882,voor,-0.004198898,-6.8304644,voor,-0.004936055,-6.910431,voor,-0.0018303463,-7.052421,voor,-0.0065261303,-7.8973684,voor,-0.007312473,-5.6291156,voor,-0.004081367,-6.757589,voor,-0.041559808,-3.5719953,voor,-0.22185911,-1.785595,voor,-0.0006968272,-9.052205,voor,-0.0024724475,-7.0498757
1233,2023D27609,tegen,-1.3778265,-0.6224287,voor,-0.02276853,-3.9147,voor,-0.4229861,-1.1303434,voor,-0.0032636304,-6.145916,voor,-0.052029457,-3.0281627,voor,-0.04981154,-3.1257222,voor,-0.057053734,-3.1884034,voor,-0.05956956,-3.0552971,voor,-0.074422136,-2.675916,voor,-0.37621894,-1.190077,voor,-0.053377047,-3.027113,tegen,-0.7552113,-0.6450142,voor,-0.33280826,-2.0556839,voor,-0.05595023,-2.9605312,voor,-0.15056273,-1.978085
1234,2023D27611,voor,-0.2317098,-1.5970205,voor,-0.001925183,-6.6439576,voor,-0.15209578,-1.9933319,voor,-0.0033087775,-5.847936,voor,-0.047390006,-3.0936852,voor,-0.15825449,-1.9357222,voor,-0.023320016,-3.80609,voor,-0.06012647,-2.8659317,voor,-0.052329645,-3.0590415,voor,-0.07276203,-2.6836553,voor,-0.09502152,-2.4078763,voor,-0.66840225,-0.7237459,voor,-0.44665152,-1.0273438,voor,-0.0055199848,-5.4882565,voor,-0.031995375,-3.4976916
1235,2023D27630,tegen,-1.0157636,-0.46951422,voor,-0.0034490875,-8.492232,voor,-0.016179357,-4.3250766,voor,-0.0056118616,-5.393595,voor,-0.0029597506,-6.3911433,voor,-0.01343538,-4.9005947,voor,-0.0102024665,-6.311922,voor,-0.0069829524,-5.8578167,voor,-0.011836732,-4.945459,voor,-0.0054917717,-5.87555,voor,-0.010385944,-4.6713586,voor,-0.021222185,-4.312886,voor,-0.17328571,-1.8558838,voor,-0.002727956,-6.24491,voor,-0.024360312,-3.7808797
1236,2023D27637,tegen,-8.318317,-0.009494687,voor,-0.3150438,-1.3255342,tegen,-4.3875995,-0.016095843,tegen,-1.4145825,-0.27967384,tegen,-0.99909985,-0.46568307,tegen,-0.7860721,-0.61724883,tegen,-2.7551491,-0.07068746,tegen,-1.5771716,-0.23932678,tegen,-2.0399432,-0.15492003,tegen,-2.305237,-0.1073324,tegen,-1.8730935,-0.17124258,tegen,-2.3767953,-0.10078108,tegen,-4.0475006,-0.02187331,tegen,-1.1151394,-0.3997463,voor,-0.5692244,-0.83745867
1237,2023D27642,tegen,-2.7588642,-0.07651026,voor,-0.005623955,-5.4512453,tegen,-0.7527685,-0.64212704,voor,-0.024996394,-3.7203107,voor,-0.1471459,-2.0022142,voor,-0.102513835,-2.39327,voor,-0.2135317,-1.6618311,voor,-0.3898755,-1.1352712,voor,-0.060326923,-2.8897774,voor,-0.3740796,-1.1692075,voor,-0.05862345,-2.8834336,tegen,-0.72183704,-0.67065907,tegen,-1.4032934,-0.2832258,voor,-0.02344451,-3.8034337,tegen,-2.3465111,-0.10114208
1238,2023D27629,tegen,-4.0409207,-0.021055853,voor,-0.0014993872,-7.0204353,voor,-0.42022002,-1.09047,voor,-0.0031919705,-5.8887186,voor,-0.0021289682,-6.6038804,voor,-0.004640169,-5.6908813,voor,-0.005699466,-5.533314,voor,-0.013286692,-4.4239235,voor,-0.009191638,-5.1439514,voor,-0.012400394,-4.537709,voor,-0.0022240065,-6.2078114,voor,-0.32339394,-1.2905723,voor,-0.023246875,-3.9274883,voor,-0.013812737,-4.330234,voor,-0.035322554,-3.4017892
1239,2023D27640,voor,-0.6948941,-0.7086041,voor,-0.00076555274,-8.911931,voor,-0.045669228,-3.190931,voor,-0.0012846409,-6.8799067,voor,-0.002237328,-7.12364,voor,-0.013919955,-4.6511707,voor,-0.026892781,-3.8490763,voor,-0.023945235,-3.8202672,voor,-0.0020081028,-6.6539397,voor,-0.1497376,-1.9794343,voor,-0.020654356,-3.9083612,voor,-0.012381556,-4.586585,voor,-0.37108248,-1.1794856,voor,-0.0010544842,-7.353048,voor,-0.0011003263,-7.348131
1240,2023D27634,voor,-0.6082525,-0.8043089,voor,-0.0053627715,-5.371404,voor,-0.23017873,-1.6099948,voor,-0.22886674,-1.5943414,voor,-0.040496066,-3.2439606,voor,-0.19320092,-1.7796286,voor,-0.15260063,-1.9802755,voor,-0.02813185,-3.6696324,voor,-0.16690539,-1.9190798,voor,-0.022232825,-3.864865,voor,-0.045338467,-3.1580036,voor,-0.43526193,-1.0466816,voor,-0.10637264,-2.3312204,voor,-0.008460679,-5.040334,voor,-0.0149121275,-4.331324
1241,2023D27636,voor,-0.466341,-1.0512066,voor,-0.041932207,-3.2661428,voor,-0.5499837,-0.9326512,voor,-0.12510155,-2.1481194,voor,-0.113747604,-2.2484388,voor,-0.03477305,-3.5283282,voor,-0.5174469,-0.92099226,tegen,-0.73213387,-0.66736794,voor,-0.37735745,-1.1872559,voor,-0.6354754,-0.76607156,voor,-0.201175,-1.7060578,tegen,-0.8928212,-0.5324124,tegen,-2.7806456,-0.06803539,voor,-0.316766,-1.3090146,voor,-0.22260448,-1.6278322
1242,2023D27628,voor,-0.3292666,-1.339158,voor,-0.0006485754,-8.537493,voor,-0.029041838,-3.6520543,voor,-0.0010992534,-7.0623593,voor,-0.0015675919,-7.793329,voor,-0.009318609,-6.1555743,voor,-0.011189529,-6.913554,voor,-0.006379256,-5.22013,voor,-0.048585325,-3.2211432,voor,-0.005984609,-5.528215,voor,-0.008572492,-4.8737173,voor,-0.1942891,-1.7426213,voor,-0.055340204,-2.941525,voor,-0.0017620481,-7.5026126,voor,-0.004482462,-6.013773
1243,2023D27886,tegen,-1.6000876,-0.23602632,voor,-0.016337689,-4.1680026,voor,-0.4388841,-1.1329187,voor,-0.011666245,-4.5484457,voor,-0.07440642,-2.6654003,voor,-0.044352897,-3.5251803,voor,-0.005897746,-5.713873,voor,-0.123654105,-2.2014854,voor,-0.025709206,-3.758871,voor,-0.11063747,-2.3297842,voor,-0.08300596,-2.5397472,voor,-0.3440841,-1.2466224,voor,-0.13784745,-2.0656657,voor,-0.0037572095,-6.4162116,voor,-0.01875978,-4.3298864
1244,2023D27887,voor,-0.029165387,-3.6042576,voor,-0.0014266638,-9.65814,voor,-0.0051266653,-6.296821,voor,-0.0029611809,-5.975835,voor,-0.007077056,-5.0528173,voor,-0.009944136,-6.428811,voor,-0.0125280125,-5.706139,voor,-0.014060557,-4.4689326,voor,-0.006023957,-6.34137,voor,-0.00042698128,-9.762978,voor,-0.0010206633,-7.3960476,voor,-0.017230682,-4.091661,voor,-0.03126152,-3.8028889,voor,-0.0021206385,-7.016273,voor,-0.00239016,-6.6208825
1245,2023D27922,tegen,-2.032334,-0.1990631,voor,-0.02983541,-4.0600533,tegen,-1.6571897,-0.2777647,voor,-0.055850692,-2.9448793,voor,-0.031815484,-3.5108519,tegen,-0.7127079,-0.6838039,voor,-0.19474919,-1.8195184,voor,-0.22272079,-1.6345593,tegen,-0.7352438,-0.6631918,voor,-0.13046071,-2.1265469,voor,-0.038117915,-3.3020644,voor,-0.11785635,-2.203809,tegen,-2.0690901,-0.13955149,voor,-0.012516246,-4.4218254,voor,-0.0071441713,-5.0776014
1246,2023D27882,tegen,-2.2501698,-0.5071982,voor,-0.041910816,-3.3613307,voor,-0.70613027,-0.7568581,voor,-0.104701824,-2.3331163,voor,-0.11752692,-2.2621975,voor,-0.082235135,-2.699659,tegen,-0.7839475,-0.7667623,tegen,-0.8422834,-0.5825178,voor,-0.2654297,-1.5081894,tegen,-0.83981705,-0.573822,tegen,-1.0829787,-0.41701084,tegen,-2.658599,-0.073536836,tegen,-2.9749558,-0.07137999,voor,-0.014240376,-4.3274403,voor,-0.09223839,-2.446498
1247,2023D27901,tegen,-2.7574365,-0.13290197,voor,-0.12356436,-2.2577252,tegen,-1.9629209,-0.17013524,voor,-0.44844955,-1.0635314,voor,-0.48485243,-0.98002493,tegen,-1.4255619,-0.28667068,tegen,-1.1267493,-0.4380992,tegen,-2.1971822,-0.12670559,tegen,-1.3589561,-0.33851692,tegen,-1.0191494,-0.46080363,voor,-0.15151043,-2.185551,tegen,-3.0443416,-0.050822828,tegen,-1.7950974,-0.28045654,tegen,-1.2911069,-0.32484415,voor,-0.24873182,-1.5277388
1248,2023D27878,tegen,-5.2979565,-0.02550122,voor,-0.051570687,-3.3450372,tegen,-3.1269264,-0.05485927,voor,-0.43806893,-1.0490727,tegen,-1.1783724,-0.37037373,tegen,-3.915339,-0.026070016,tegen,-2.680142,-0.07477229,tegen,-2.325791,-0.10474638,tegen,-2.8997946,-0.060761474,tegen,-3.3517442,-0.038919937,tegen,-1.4851319,-0.25774923,tegen,-1.7673303,-0.1895143,tegen,-4.090054,-0.038912136,tegen,-1.0323937,-0.4433358,tegen,-4.138652,-0.0179207
1249,2023D27900,tegen,-1.8050609,-0.19098616,voor,-0.008235473,-5.397924,voor,-0.666154,-0.72642624,voor,-0.02623539,-3.6848524,voor,-0.015668415,-4.3779616,voor,-0.26734632,-1.4997015,voor,-0.06302606,-2.9383903,voor,-0.19185098,-1.7532676,voor,-0.48105097,-0.99116564,voor,-0.11016638,-2.311981,voor,-0.25747955,-1.4866132,voor,-0.2783518,-1.4368925,voor,-0.38298059,-1.198353,voor,-0.1862735,-1.7870845,voor,-0.39846668,-1.1178614
1250,2023D27905,tegen,-2.0192158,-0.16967711,voor,-0.0044810353,-5.4869657,tegen,-0.7312966,-0.6659432,voor,-0.0013898775,-6.805116,voor,-0.0050171907,-5.5772543,voor,-0.0135211125,-4.684824,voor,-0.005565394,-5.561128,voor,-0.026151659,-3.6885414,voor,-0.03352028,-3.4565415,voor,-0.10427757,-2.3469725,voor,-0.005619685,-5.230084,voor,-0.053045526,-2.97946,voor,-0.66232413,-0.727277,voor,-0.06413353,-2.8080034,voor,-0.06679687,-2.7501006
1251,2023D27903,tegen,-3.3793297,-0.03772551,voor,-0.08368881,-2.5561848,tegen,-1.8123281,-0.19500513,voor,-0.107211076,-2.296176,voor,-0.13286126,-2.0892973,voor,-0.19726048,-1.7577635,voor,-0.2929007,-1.401486,voor,-0.48452964,-0.9624578,voor,-0.3365504,-1.2727001,voor,-0.27258852,-1.4514978,voor,-0.46742606,-0.986614,voor,-0.41100132,-1.093939,tegen,-0.9004851,-0.55921084,voor,-0.49724078,-0.9383609,voor,-0.12683466,-2.1663187
1252,2023D27899,tegen,-2.4498897,-0.10197982,voor,-0.046600126,-3.1115682,tegen,-1.0748202,-0.42367992,voor,-0.049529217,-3.0345452,voor,-0.06371653,-2.801622,voor,-0.10464107,-2.360075,voor,-0.6270313,-0.76908493,tegen,-0.7470202,-0.65164894,voor,-0.31479707,-1.3261706,voor,-0.6308087,-0.7620648,voor,-0.19027466,-1.7570701,tegen,-1.6868345,-0.20591749,tegen,-1.2685854,-0.33299658,voor,-0.034309987,-3.3979995,tegen,-1.0020348,-0.45971075
