,id,PVV,GroenLinks-PvdA,VVD,NSC,D66,BBB,CDA,SP,ChristenUnie,DENK,PvdD,SGP,FVD,Volt,JA21,gpt-3.5turbo_vote,gpt-3.5turbo_voor_lprob,gpt-3.5turbo_tegen_lprob
1500,2023D22255,-1.0,1.0,1.0,,1.0,1.0,-1,1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.010912586,-4.526709
1501,2023D22252,-1.0,1.0,1.0,,1.0,1.0,1,1.0,1,1.0,-1,1.0,-1.0,1,-1.0,voor,-0.032698236,-3.4399858
1502,2023D22264,-1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0030795522,-5.81417
1503,2023D22245,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.08809257,-2.4733274
1504,2023D22251,-1.0,1.0,-1.0,,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.08612148,-2.4957247
1505,2023D22240,-1.0,1.0,-1.0,,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,-1,-1.0,tegen,-1.2127444,-0.35302982
1506,2023D22244,1.0,-1.0,-1.0,,-1.0,-1.0,-1,-1.0,-1,1.0,-1,1.0,-1.0,-1,1.0,voor,-0.007845217,-4.8537087
1507,2023D22227,-1.0,1.0,1.0,,1.0,-1.0,1,1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.0068147085,-4.994352
1508,2023D22236,-1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.019602718,-3.944354
1509,2023D22250,1.0,1.0,-1.0,,-1.0,-1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0069832993,-4.9895635
1510,2023D22213,1.0,-1.0,-1.0,,-1.0,-1.0,-1,-1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,tegen,-4.9367166,-0.007458257
1511,2023D22220,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,1,-1.0,1,1.0,-1.0,1,-1.0,tegen,-0.69636244,-0.6902475
1512,2023D22211,1.0,-1.0,1.0,,-1.0,1.0,1,-1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.015193006,-4.1959105
1513,2023D22218,-1.0,1.0,-1.0,,1.0,-1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.0329706,-3.4302065
1514,2023D22217,1.0,-1.0,-1.0,,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.042619552,-3.1775415
1515,2023D22214,1.0,-1.0,-1.0,,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-4.218168,-0.014977779
1516,2023D22259,-1.0,1.0,-1.0,,1.0,1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.00203035,-6.298995
1517,2023D22196,1.0,-1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.042735267,-3.175216
1518,2023D22199,-1.0,1.0,1.0,,1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.033621263,-3.4104981
1519,2023D22193,1.0,-1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.0359732,-3.3432624
1520,2023D22195,1.0,-1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.6123774,-0.7811816
1521,2023D22126,-1.0,-1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.0070595345,-4.961869
1522,2023D22134,1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.005451698,-5.2198625
1523,2023D22132,1.0,-1.0,-1.0,,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.008924646,-4.727886
1524,2023D22128,-1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.007149741,-4.9461355
1525,2023D22124,1.0,-1.0,-1.0,,,1.0,-1,,1,1.0,-1,,1.0,-1,1.0,tegen,-5.194898,-0.0056835804
1526,2023D22096,-1.0,1.0,-1.0,,1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.24960986,-1.5107583
1527,2023D22130,1.0,1.0,1.0,,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0021274223,-6.1646605
1528,2023D22127,-1.0,-1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.078314565,-2.586684
1529,2023D21990,1.0,-1.0,1.0,,-1.0,-1.0,1,-1.0,1,-1.0,-1,1.0,-1.0,-1,1.0,voor,-0.054644607,-2.9347143
1530,2023D21904,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.10337891,-2.3209503
1531,2023D21903,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,1.0,1,1.0,1.0,1,,voor,-0.07970502,-2.5697486
1532,2023D21975,1.0,1.0,1.0,,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0013897583,-6.5906253
1533,2023D21856,1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.5622708,-0.8439061
1534,2023D21855,1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.043127533,-3.1657472
1535,2023D21852,1.0,1.0,1.0,,-1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.00418406,-5.705095
1536,2023D21810,1.0,-1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,tegen,-2.0647812,-0.1367111
1537,2023D21811,1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.09306996,-2.421092
1538,2023D21243,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0053485516,-5.2364736
1539,2023D21392,1.0,-1.0,-1.0,,1.0,1.0,-1,1.0,1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-1.1932702,-0.36153272
1540,2023D21372,1.0,1.0,1.0,,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,-1,1.0,voor,-0.056016855,-2.9115047
1541,2023D21114,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0033194728,-5.7191224
1542,2023D20628,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.0023867106,-6.0768685
1543,2023D21130,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.002718568,-5.9315705
1544,2023D21128,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.02477848,-3.713091
1545,2023D21120,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.40353772,-1.1028442
1546,2023D21123,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.011651401,-4.4602523
1547,2023D20665,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0060640094,-5.11006
1548,2023D21116,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.009969863,-4.6147404
1549,2023D21115,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.008282401,-4.8021398
1550,2023D20614,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.05163058,-2.9899545
1551,2023D20626,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.005494734,-5.21331
1552,2023D20623,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.07771881,-2.5937634
1553,2023D20619,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.055492017,-2.9193645
1554,2023D20622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,1,-1.0,-1.0,-1,1.0,voor,-0.16785589,-1.8676583
1555,2023D20511,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0008719173,-7.065903
1556,2023D20457,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,tegen,-2.827276,-0.061075084
1557,2023D20484,1.0,1.0,-1.0,,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,1.0,voor,-0.047610432,-3.0781338
1558,2023D20513,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.16568393,-1.8800814
1559,2023D20510,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.0435031,-3.1571276
1560,2023D20485,1.0,1.0,-1.0,,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.09628655,-2.3885343
1561,2023D20254,-1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1,-1.0,-1,1.0,-1.0,-1,1.0,voor,-0.011802331,-4.446201
1562,2023D20487,1.0,1.0,1.0,,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.00017767686,-8.931936
1563,2023D20480,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,1.0,1.0,-1,1.0,voor,-0.012464688,-4.394314
1564,2023D20482,1.0,1.0,-1.0,,,1.0,-1,,-1,1.0,1,,1.0,1,1.0,voor,-0.012228249,-4.4182835
1565,2023D20483,1.0,1.0,-1.0,,,1.0,-1,,-1,1.0,1,,1.0,1,1.0,voor,-0.006305104,-5.075912
1566,2023D20477,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.5909254,-0.8072874
1567,2023D20481,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.3214142,-1.2920258
1568,2023D20462,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,voor,-0.0020071492,-6.2222714
1569,2023D20461,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,voor,-0.013862465,-4.298088
1570,2023D20455,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.10675059,-2.290741
1571,2023D20468,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.031904396,-3.4624007
1572,2023D20421,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.41548654,-1.0791638
1573,2023D20417,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.08130778,-2.5507026
1574,2023D19476,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.001901863,-6.296768
1575,2023D19660,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.00513995,-5.2814307
1576,2023D19479,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.066193976,-2.7487159
1577,2023D19477,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.009836725,-4.6290917
1578,2023D19480,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.0060734907,-5.1772714
1579,2023D19478,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.0061751446,-5.092433
1580,2023D19369,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.004039218,-5.5602508
1581,2023D19378,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1,-1.0,-1,1.0,-1.0,-1,1.0,voor,-0.013633304,-4.3042903
1582,2023D19335,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.010296515,-4.583821
1583,2023D17342,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,1,-1.0,voor,-0.12453104,-2.1462386
1584,2023D18938,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,-1.0,-1,1.0,tegen,-5.9589806,-0.0026455752
1585,2023D19182,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0069466024,-4.978424
1586,2023D19180,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.26837203,-1.4470372
1587,2023D18664,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,voor,-0.17093296,-1.8512652
1588,2023D19173,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.012705413,-4.37464
1589,2023D19148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,tegen,-1.5928961,-0.2274748
1590,2023D19177,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,tegen,-2.1195183,-0.12807268
1591,2023D19174,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.015852526,-4.1562257
1592,2023D19176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.007147845,-5.0064077
1593,2023D17002,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.011659173,-4.459039
1594,2023D17334,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.025563732,-3.6809096
1595,2023D16969,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.0015395039,-6.516169
1596,2023D17333,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.042434357,-3.182556
1597,2023D17097,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.010864352,-4.5288734
1598,2023D17332,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.010364827,-4.576302
1599,2023D17337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,-1,-1.0,1.0,-1,-1.0,tegen,-1.3972646,-0.28426567
1600,2023D17233,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.02863741,-3.575026
1601,2023D17096,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.27325505,-1.4311645
1602,2023D17093,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.19251221,-1.7429693
1603,2023D17094,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.030894391,-3.493312
1604,2023D17038,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.028591525,-3.5692105
1605,2023D16973,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.001167007,-6.783584
1606,2023D16980,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,-1.0,-1,1.0,voor,-0.2214426,-1.6165651
1607,2023D16983,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.018158842,-4.0193434
1608,2023D16689,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.008135914,-4.823863
1609,2023D16703,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.030946635,-3.4923801
1610,2023D16678,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.031324834,-3.479731
1611,2023D16702,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.087078124,-2.4846954
1612,2023D16688,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.00046963783,-7.9322286
1613,2023D16623,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0023597137,-6.072716
1614,2023D16635,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0036357078,-5.628979
1615,2023D16631,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0087149115,-4.7499294
1616,2023D16632,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.03137405,-3.4781704
1617,2023D16627,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.04580475,-3.1069276
1618,2023D16489,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.021800414,-3.8388076
1619,2023D15514,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.26580894,-1.4550942
1620,2023D16463,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,-1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.11559468,-2.2154806
1621,2023D15690,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.0048857583,-5.326293
1622,2023D16451,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.111211486,-2.25189
1623,2023D16450,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.007014437,-4.967885
1624,2023D16449,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0026630505,-5.943642
1625,2023D16268,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.028553298,-3.5707858
1626,2023D16448,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.51504815,-0.91029274
1627,2023D16445,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.011130468,-4.50574
1628,2023D16265,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.079804525,-2.5688238
1629,2023D16443,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0040011113,-5.5267158
1630,2023D16447,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-3.692734,-0.025945965
1631,2023D16446,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.0738697,-2.6431293
1632,2023D16260,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.013389154,-4.3206553
1633,2023D16259,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.2583936,-1.480016
1634,2023D16328,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.04535064,-3.1172252
1635,2023D16329,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,voor,-0.0055531855,-5.1974554
1636,2023D16261,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.23637564,-1.5587748
1637,2023D15851,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.0072388523,-4.9352193
1638,2023D15666,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.0037606554,-5.6043677
1639,2023D15660,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.2871235,-1.388274
1640,2023D15847,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0123334,-4.406525
1641,2023D15846,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,,-1,1.0,1,-1.0,1.0,1,1.0,tegen,-3.0263884,-0.050030075
1642,2023D15852,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,,1,1.0,1,1.0,1.0,1,1.0,voor,-0.03217894,-3.4536266
1643,2023D15668,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,-1.0,voor,-0.05235341,-2.9765267
1644,2023D15662,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.007157546,-5.1098185
1645,2023D15656,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.014530018,-4.241104
1646,2023D15654,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0010330495,-6.936301
1647,2023D15612,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.05936255,-2.8573477
1648,2023D15625,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.004695461,-5.3732314
1649,2023D15624,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,-1.0,voor,-0.082342185,-2.5379696
1650,2023D15622,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.3856385,-1.1397965
1651,2023D15577,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.10490407,-2.3081245
1652,2023D15580,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0452087,-3.1202323
1653,2023D15583,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.04868695,-3.0480423
1654,2023D15602,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.375893,-1.1607517
1655,2023D15569,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.036950324,-3.317197
1656,2023D15546,-1.0,,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,-1,1.0,-1.0,1,-1.0,voor,-0.03618799,-3.3380487
1657,2023D15582,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.020714842,-3.89083
1658,2023D15575,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0039276066,-5.548035
1659,2023D15564,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.04981993,-3.0262032
1660,2023D15578,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.04062439,-3.2241685
1661,2023D15545,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,1.0,-1.0,1,-1.0,voor,-0.027679387,-3.604702
1662,2023D15510,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.15416224,-1.946124
1663,2023D15517,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.027706971,-3.600621
1664,2023D15531,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.035610314,-3.3554802
1665,2023D15525,1.0,1.0,1.0,-1.0,1.0,1.0,1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.026844041,-3.6323414
1666,2023D15527,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.05699991,-2.8938644
